ISO Index,Classification,QF,Aggregate,Resource_ID,Generating Unit Name / Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
31501,Non-Participating,No,No,ELKCRK_6_STONYG,Stoney Gorge Unit 1,,PGAE,City of Santa Clara DBA Silicon Valley Power,HYDRO,HYDRO,WATER,NP15,PGE3,1986-01-01,,,2.45,A
103000,Participating Unit,No,No,STROUD_6_SOLAR,Stroud Solar Station,20.0,PGAE,Pacific Gas and Electric Company,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,2011-10-04,,,20.0,A
124800,Participating Unit,No,No,DELSUR_6_SOLAR1,Summer Solar North,6.5,SCE,"FTS Master Tenant 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2015-06-03,,,6.5,A
101700,Participating Unit,No,No,AVENAL_6_SUNCTY,Sun City Solar Project,20.0,PGAE,Sun City Project LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,2011-08-05,,,20.0,A
125400,Participating Unit,No,No,S_RITA_6_SOLAR1,Sun Harvest Solar,1.5,PGAE,Sun Harvest Solar,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2015-05-28,,,,A
109100,Participating Unit,No,No,CORONS_2_SOLAR,SunEdison - Corona,0.99,SCE,SCE,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2013-04-24,,,1.0,A
100000,Participating Unit,No,No,MARTIN_1_SUNSET,Sunset Reservoir - North Basin,4.5,PGAE,"RE SFCity1, LP",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2010-10-29,,,4.5,A
119800,Participating Unit,Yes,Yes,SUNSHN_2_LNDFL,Sunshine Gas Producers Renewable Energy Plant,20.0,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,2014-09-01,,,23.5,A
119801,Non-Participating,Yes,No,SUNSHN_2_LNDFL1,Sunshine Unit 1,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,2014-09-01,,,4.7,A
119802,Non-Participating,Yes,No,SUNSHN_2_LNDFL2,Sunshine Unit 2,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,2014-09-01,,,4.7,A
119803,Non-Participating,Yes,No,SUNSHN_2_LNDFL3,Sunshine Unit 3,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,2014-09-01,,,4.7,A
119804,Non-Participating,Yes,No,SUNSHN_2_LNDFL4,Sunshine Unit 4,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,2014-09-01,,,4.7,A
119805,Non-Participating,Yes,No,SUNSHN_2_LNDFL5,Sunshine Unit 5,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,SP15,PGE3,2014-09-01,,,4.7,A
101400,Participating Unit,No,No,CHILLS_1_SYCENG,Sycamore Energy 1,1.5,SDGE,Sycamore Energy 1 LLC,BIOMASS,COMBUSTION TURBINE,LANDFILL GAS,SP15,SDG1,2011-05-19,,,1.9,A
70600,Participating Unit,Yes,Yes,TBLMTN_6_QF,TABLE MOUNTAIN AREA LUMPED QF UNITS,3.6,PGAE,VARIOUS,HYDRO,HYDRO,WATER,NP15,PGE3,1983-01-01,,,5.8,A
70616,Non-Participating,Yes,No,TBLMTN_6_QF,YUBA CITY RACQUET CLUB,,PGAE,12C085,COGENERATION,,NATURAL GAS,NP15,PGE3,,,,0.06,A
70601,Non-Participating,Yes,No,TBLMTN_6_QF,ARBUCKLE MOUNTAIN HYDRO,,PGAE,13H008,HYDRO,HYDRO,WATER,NP15,PGE3,1986-12-01,,,0.36,A
70602,Non-Participating,Yes,No,TBLMTN_6_QF,BROWNS VALLEY IRRIGATION DIST.,,PGAE,12H054,HYDRO,HYDRO,WATER,NP15,PGE3,1984-06-29,,,1.28,A
70603,Non-Participating,Yes,No,TBLMTN_6_QF,FIVE BEARS HYDROELECTRIC,,PGAE,10H010,HYDRO,HYDRO,WATER,NP15,PGE3,1989-04-27,,,0.99,A
70605,Non-Participating,Yes,No,TBLMTN_6_QF,JAMES B. PETER,,PGAE,10H059,HYDRO,HYDRO,WATER,NP15,PGE3,1984-01-17,,,0.02,A
70606,Non-Participating,Yes,No,TBLMTN_6_QF,JAMES CRANE HYDRO,,PGAE,10H090,HYDRO,HYDRO,WATER,NP15,PGE3,1991-06-20,,,0.0,A
70608,Non-Participating,Yes,No,TBLMTN_6_QF,LANGERWERF DAIRY,,PGAE,10P058,BIOMASS,,,NP15,PGE3,1982-11-03,,,0.09,A
70610,Non-Participating,Yes,No,TBLMTN_6_QF,LOFTON RANCH,,PGAE,13H120,HYDRO,HYDRO,WATER,NP15,PGE3,1983-11-04,,,0.3,A
70611,Non-Participating,Yes,No,TBLMTN_6_QF,Mud Creek Hydro,,PGAE,10H060,HYDRO,HYDRO,WATER,NP15,PGE3,1983-01-26,,,0.3,A
70612,Non-Participating,Yes,No,TBLMTN_6_QF,SOUTH SUTTER WATER,,PGAE,12H004,HYDRO,HYDRO,WATER,NP15,PGE3,1985-07-17,,,0.4,A
70613,Non-Participating,Yes,No,TBLMTN_6_QF,STEVE & BONNIE TETRICK,,PGAE,13H130,HYDRO,HYDRO,WATER,NP15,PGE3,1983-10-14,,,0.1,A
70617,Non-Participating,Yes,No,TBLMTN_6_QF,YUBA COUNTY WATER AGENCY,,PGAE,12H006,HYDRO,HYDRO,WATER,NP15,PGE3,1986-09-30,,,0.15,A
70607,Non-Participating,Yes,No,TBLMTN_6_QF,KATHLEEN AUSTIN DBA GANSNER PWR. & WTR.,,PGAE,10H007,HYDRO,HYDRO,WATER,NP15,PGE3,1985-04-06,,,0.28,A
84300,Participating Unit,No,Yes,TERMEX_2_PL1X3,TERMOELCTRICA DE MEXICALI (Aggregate),625.0,SDGE,Termoelectrica De Mexicali,THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SDG1,2003-07-30,,,668.0,A
84301,Non-Participating,No,No,TERMEX_2_PL1X3,TERMOELCTRICA DE MEXICALI CTG UNIT 1,,SDGE,Termoelectrica De Mexicali,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,2003-07-30,,,180.0,A
84303,Non-Participating,No,No,TERMEX_2_PL1X3,TERMOELCTRICA DE MEXICALI STG UNIT,,SDGE,Termoelectrica De Mexicali,THERMAL,STEAM,HEAT RECOVERY,SP15,SDG1,2003-07-30,,,308.0,A
84302,Non-Participating,No,No,TERMEX_2_PL1X3,TERMOELCTRICA DE MEXICALI CTG UNIT 2,,SDGE,Termoelectrica De Mexicali,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,2003-07-30,,,180.0,A
70800,Participating Unit,Yes,Yes,TESLA_1_QF,TESLA AREA LUMPED QF UNITS,2.0,PGAE,VARIOUS,HYDRO,HYDRO,WATER,NP15,PGE3,1982-01-01,,,2.46,A
70801,Non-Participating,Yes,No,TESLA_1_QF,CALAVERAS YUBA HYDRO #1,,PGAE,16H092,HYDRO,HYDRO,WATER,NP15,PGE3,1986-04-15,,,0.09,A
70802,Non-Participating,Yes,No,TESLA_1_QF,CALAVERAS YUBA HYDRO #2,,PGAE,16H177,HYDRO,HYDRO,WATER,NP15,PGE3,1986-04-15,,,0.09,A
70803,Non-Participating,Yes,No,TESLA_1_QF,CALAVERAS YUBA HYDRO #3,,PGAE,16H178,HYDRO,HYDRO,WATER,NP15,PGE3,1986-04-15,,,0.09,A
70805,Non-Participating,Yes,No,TESLA_1_QF,Covanta Power Pacific (STOCKTON),,PGAE,16P001,BIOMASS,,,NP15,PGE3,1985-11-27,,,0.8,A
70806,Non-Participating,Yes,No,TESLA_1_QF,ROCK CREEK WATER DISTRICT,,PGAE,16H033,HYDRO,HYDRO,WATER,NP15,PGE3,1986-02-25,,,0.7,A
70807,Non-Participating,Yes,No,TESLA_1_QF,SCHAADS HYDRO,,PGAE,16H030,HYDRO,HYDRO,WATER,NP15,PGE3,1986-02-18,,,0.23,A
70804,Non-Participating,Yes,No,TESLA_1_QF,JACKSON VALLEY IRRIGATION DIST,,PGAE,16H095,HYDRO,HYDRO,WATER,NP15,PGE3,1982-09-01,,,0.46,A
70900,Participating Unit,Yes,No,VEDDER_1_SEKERN,TEXACO EXPLORATION & PRODUCTION INC. (SE KERN),39.7,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1989-01-31,PGE QF 25C246,,39.7,A
32200,Participating Unit,No,Yes,TIGRCK_7_UNITS,TIGER CREEK PH (AGGREGATE),62.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1931-01-01,,Mokelumne River,62.0,A
32201,Non-Participating,No,No,TIGRCK_7_UNIT 1,Tiger Creek Unit 1,31.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1931-01-01,,Mokelumne River,31.0,A
32202,Non-Participating,No,No,TIGRCK_7_UNIT 2,Tiger Creek Unit 2,31.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1931-01-01,,Mokelumne River,31.0,A
32300,Participating Unit,No,No,TOADTW_6_UNIT,TOADTOWN PH,1.5,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1986-01-01,,,1.5,A
136600,Participating Unit,No,No,VESTAL_2_SOLAR2,TROPICO,14.0,SCE,"Tropico, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2016-09-14,,,14.0,A
32500,Participating Unit,No,Yes,SPRGVL_2_TULE,TULE PH (PG&E),6.4,SCE,PG&E,HYDRO,HYDRO,WATER,SP15,SCE1,1914-01-01,,Tule,6.4,A
32502,Non-Participating,No,No,SPRGVL_2_TULE,Tule PH Unit 2,,SCE,PG&E,HYDRO,HYDRO,WATER,SP15,SCE1,1914-01-01,,Tule,3.2,A
32501,Non-Participating,No,No,SPRGVL_2_TULE,Tule PH Unit 1,,SCE,PG&E,HYDRO,HYDRO,WOOD WASTE,SP15,SCE1,1914-01-01,,Tule,3.2,A
32600,Participating Unit,No,Yes,SPRGVL_2_TULESC,TULE PH (SCE),2.5,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1909-01-01,,,2.52,A
32602,Non-Participating,No,No,SPRGVL_2_TULESC,Edison Tule Unit 2,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1909-01-01,,Tule,1.26,A
32601,Non-Participating,No,No,SPRGVL_2_TULESC,Edison Tule Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1909-01-01,,Tule,1.26,A
48403,Participating Unit,Yes,No,GOLETA_6_TAJIGS,Tajiguas - Unit #1,3.1,SCE,"MM TAJIGUAS ENERGY, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SCE1,2000-08-05,Formerly SCE QF 1104,,3.05,A
132500,Participating Unit,No,No,MONLTH_6_BATTRY,Tehachapi Storage Project,8.0,SCE,Southern California Edison,STORAGE,BATTERY,LESR,SP15,SCE1,2016-04-08,,,32.0,A
126800,Participating Unit,No,No,RVSIDE_6_SOLAR1,Tequesquite Landfill Solar Project,7.5,SCE,"Solar Star California XXXI, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2015-09-09,,,7.5,A
123900,Participating Unit,No,No,CHINO_2_SOLAR2,Terra Francesca,1.49,SCE,"Kona Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2015-04-13,,,1.49,A
118900,Participating Unit,No,No,REEDLY_6_SOLAR,Terzian,1.23,PGAE,"Pristine Sun, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2014-06-17,,,1.25,A
103400,Participating Unit,No,No,FTSWRD_6_TRFORK,Three Forks Water Power Project,1.63,PGAE,Grizzly Mountain Ranch,HYDRO,HYDRO,WATER,NP15,PGE3,2011-11-01,,,1.8,A
97900,Participating Unit,Yes,No,SAUGUS_2_TOLAND,Toland Landfill gas to Energy Project,1.57,SCE,Ventura Regional Sanitation District,BIOMASS,COMBUSTION TURBINE,LANDFILL GAS,SP15,SCE1,2009-08-25,,,2.8,A
113200,Participating Unit,No,No,TOPAZ_2_SOLAR,Topaz Solar Farms,550.0,PGAE,"MidAmerican Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE2,2014-10-27,,,550.0,A
6700,Participating Unit,Yes,Yes,SANITR_6_UNITS,Total Energy Facility of Joint Water Pollution Control Plant,8.0,SCE,County Sanitation District No. 2 of Los Angeles County,BIOGAS,COMBINED CYCLE,DIGESTER GAS,SP15,SCE1,,,,35.5,A
6701,Non-Participating,Yes,No,SANITR_6_CTG1,Total Energy Facility of Joint Water Polution Control Plant - CTG UNIT 1,10.0,SCE,County Sanitation District No. 2 of Los Angeles County,BIOGAS,COMBUSTION TURBINE,DIGESTER GAS,SP15,SCE1,,,,10.0,A
6702,Non-Participating,Yes,No,SANITR_6_CTG2,Total Energy Facility of Joint Water Polution Control Plant - CTG UNIT 2,10.0,SCE,County Sanitation District No. 2 of Los Angeles County,BIOMASS,COMBUSTION TURBINE,DIGESTER GAS,SP15,SCE1,,,,10.0,A
6703,Non-Participating,Yes,No,SANITR_6_CTG3,Total Energy Facility of Joint Water Polution Control Plant - CTG UNIT 3,10.0,SCE,County Sanitation District No. 2 of Los Angeles County,BIOGAS,COMBUSTION TURBINE,DIGESTER GAS,SP15,SCE1,,,,10.0,A
6704,Non-Participating,Yes,No,SANITR_6_STG4,Total Energy Facility of Joint Water Polution Control Plant - STG UNIT 4,5.5,SCE,County Sanitation District No. 2 of Los Angeles County,BIOGAS,STEAM,HEAT RECOVERY,SP15,SCE1,,,,5.5,A
71700,Participating Unit,Yes,No,THMENG_1_UNIT 1,Tracy Biomass,18.5,PGAE,Thermal Energy Development Partnership L.P.,BIOMASS,STEAM,WOOD WASTE,NP15,PGE3,1990-04-26,"QF Conversion, Formerly PGE QF 16P054",,23.0,A
105600,Participating Unit,No,Yes,SCHLTE_1_PL1X3,Tracy Combined Cycle Power Plant,332.28,PGAE,GWF Energy LLC,PEAKER,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,2012-10-31,This project was a 175 MW steam turbine addition to the existing two combustion turbines on site to create a combined cycle resource.,,332.28,A
83200,Non-Participating,No,No,SCHLTE_1_UNITA1,TRACY PEAKER PLANT UNIT 1,86.0,PGAE,GWF Energy LLC,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,2003-05-30,Changed to non-participant 11/1/2012,,85.0,A
83300,Non-Participating,No,No,SCHLTE_1_UNITA2,TRACY PEAKER PLANT UNIT 2,86.0,PGAE,GWF Energy LLC,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,2003-05-30,Changed to non-participant 11/1/2012,,85.0,A
136000,Participating Unit,No,No,TRNQLT_2_SOLAR,Tranquillity,200.0,PGAE,RE Tranquillity LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,2016-07-28,,,200.0,A
32700,Participating Unit,No,Yes,TULLCK_7_UNITS,Tulloch Hydro,25.9,PGAE,City of Santa Clara DBA Silicon Valley Power,HYDRO,HYDRO,WATER,NP15,PGE3,1958-01-01,,Stanislaus River,25.9,A
32701,Non-Participating,No,No,TULLCK_7_UNIT 1,Tulloch Hydro Unit 1,9.9,PGAE,City of Santa Clara DBA Silicon Valley Power,HYDRO,HYDRO,WATER,NP15,PGE3,1958-01-01,,Stanislaus River,9.35,A
32702,Non-Participating,No,No,TULLCK_7_UNIT 2,Tulloch Hydro Unit 2,9.9,PGAE,City of Santa Clara DBA Silicon Valley Power,HYDRO,HYDRO,WATER,NP15,PGE3,1958-01-01,,Stanislaus River,9.35,A
32703,Non-Participating,No,No,TULLCK_7_UNIT 3,Tulloch Hydro Unit 3,7.2,PGAE,City of Santa Clara DBA Silicon Valley Power,HYDRO,HYDRO,WATER,NP15,PGE3,2012-03-03,,Stanislaus River,7.2,A
72200,Participating Unit,Yes,No,HOLGAT_1_BORAX,U.S. BORAX AND CHEMICAL CORP. (#1),48.2,SCE,Southern California Edison Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1984-06-01,SCE QF 2019,,22.0,A
93400,Participating Unit,No,Yes,FROGTN_7_UTICA,UTICA POWER HYDRO AGGREGATE,6.2,PGAE,UTICA POWER AUTHORITY,HYDRO,HYDRO,WATER,NP15,PGE3,,Aggregation of Angels and Murphys powerhouses,Stanislaus River,5.5,A
23100,Non-Participating,No,No,FROGTN_7_UTICA,MURPHYS POWERHOUSE,,PGAE,UTICA POWER AUTHORITY,HYDRO,HYDRO,WATER,NP15,PGE3,1954-01-01,,Stanislaus River,5.0,A
1600,Non-Participating,No,No,FROGTN_7_UTICA,ANGELS POWERHOUSE,,PGAE,UTICA POWER AUTHORITY,HYDRO,HYDRO,WATER,NP15,PGE3,1940-01-01,,Stanislaus River,1.7,A
49900,Participating Unit,Yes,No,POTTER_7_VECINO,VECINO VINEYARDS LLC,1.25,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,1990-03-27,,,1.25,A
73300,Participating Unit,Yes,Yes,VESTAL_6_QF,VESTAL AREA LUMPED UNITS,18.6,SCE,VARIOUS,HYDRO,HYDRO,WATER,SP15,SCE1,1989-01-01,,,12.3,A
73302,Non-Participating,Yes,No,VESTAL_6_QF,"DANIEL M. BATES, ET AL.",,SCE,4030,HYDRO,,,SP15,SCE1,1989-11-22,,,0.35,A
73301,Non-Participating,Yes,No,VESTAL_6_QF,CENTRAL HYDROELECTRIC/ISABELLA HYDRO,,SCE,4034,HYDRO,,,SP15,SCE1,1990-12-08,,,11.95,A
73600,Participating Unit,Yes,Yes,VINCNT_2_QF,VINCENT AREA LUMPED UNITS,238.9,SCE,Southern California Edison,WIND,WIND,WIND,SP15,SCE1,1985-01-01,,,238.9,A
73601,Non-Participating,Yes,No,VINCNT_2_QF,DESERT WINDS I PPC TRUST,,SCE,6063,WIND,WIND,WIND,SP15,SCE1,1989-11-01,,,48.0,A
73602,Non-Participating,Yes,No,VINCNT_2_QF,DESERT WIND II PWR PURCH TRST,,SCE,6113,WIND,WIND,WIND,SP15,SCE1,1990-08-17,,,75.0,A
73603,Non-Participating,Yes,No,VINCNT_2_QF,SKY RIVER PARTNERSHIP (WILDERNESS I),,SCE,6065,WIND,WIND,WIND,SP15,SCE1,1991-07-22,,,36.23,A
73604,Non-Participating,Yes,No,VINCNT_2_QF,SKY RIVER PARTNERSHIP (WILDERNESS II),,SCE,6066,WIND,WIND,WIND,SP15,SCE1,1991-05-23,,,19.8,A
73605,Non-Participating,Yes,No,VINCNT_2_QF,SKY RIVER PARTNERSHIP (WILDERNESS III),,SCE,6067,WIND,WIND,WIND,SP15,SCE1,1991-02-14,,,20.93,A
73606,Non-Participating,Yes,No,VINCNT_2_QF,VICTORY GARDEN PHASE IV PARTNERSHIP - 6102,,SCE,6102,WIND,WIND,WIND,SP15,SCE1,1990-03-17,,,6.98,A
73607,Non-Participating,Yes,No,VINCNT_2_QF,VICTORY GARDEN PHASE IV PARTNERSHIP - 6103,,SCE,6103,WIND,WIND,WIND,SP15,SCE1,1990-01-02,,,6.98,A
73608,Non-Participating,Yes,No,VINCNT_2_QF,VICTORY GARDEN PHASE IV PARTNERSHIP - 6104,,SCE,6104,WIND,WIND,WIND,SP15,SCE1,1990-04-11,,,6.98,A
73609,Non-Participating,Yes,No,VINCNT_2_QF,"Terra-Gen 251 Wind, LLC (MONOLITH X)",,SCE,6105,WIND,WIND,WIND,SP15,SCE1,1987-06-10,,,5.31,A
73610,Non-Participating,Yes,No,VINCNT_2_QF,"Terra-Gen 251 Wind, LLC (MONOLITH XI)",,SCE,6106,WIND,WIND,WIND,SP15,SCE1,1987-06-30,,,4.99,A
73611,Non-Participating,Yes,No,VINCNT_2_QF,"Terra-Gen 251 Wind, LLC (MONOLITH XII)",,SCE,6107,WIND,WIND,WIND,SP15,SCE1,1987-07-09,,,6.72,A
73612,Non-Participating,Yes,No,VINCNT_2_QF,"Terra-Gen 251 Wind, LLC (MONOLITH XIII)",,SCE,6108,WIND,WIND,WIND,SP15,SCE1,1987-06-30,,,5.67,A
44500,Non-Participating,Yes,No,VINCNT_2_QF,DESERT WIND III PPC TRUST,,SCE,6114,WIND,WIND,WIND,SP15,SCE1,1989-01-01,,,40.5,A
73800,Participating Unit,Yes,Yes,VISTA_6_QF,VISTA AREA LUMPED UNITS,0.6,SCE,VARIOUS,VARIOUS,,,SP15,SCE1,1983-01-01,,,0.46,A
73802,Non-Participating,Yes,No,VISTA_6_QF,"SAN BERNARDINO MWD (UNIT 1, SITE 1720)",,SCE,4014,HYDRO,,,SP15,SCE1,1983-07-01,,,0.18,A
73801,Non-Participating,Yes,No,VISTA_6_QF,RIDGEWOOD POWER (LAKE ARROWHEAD HILTON),,SCE,2323,COGENERATION,RECIPROCATING ENGINE,NATURAL GAS,SP15,SCE1,1988-09-13,,,0.28,A
93800,Participating Unit,Yes,Yes,VOLTA_7_QFUNTS,VOLTA QF AGGREGATION,1.5,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,2007-03-01,,,1.5,A
70614,Non-Participating,Yes,No,VOLTA_7_QFUNTS,SUTTERS MILL,,PGAE,13H006,HYDRO,HYDRO,WATER,NP15,PGE3,1985-06-25,Formerly part of TBLMTN_1_QF prior to 3/15/2007,,0.15,A
43408,Non-Participating,Yes,No,VOLTA_7_QFUNTS,SNOW MOUNTAIN HYDRO LLC (PONDEROSA),,PGAE,13H035,HYDRO,HYDRO,WATER,NP15,PGE3,1990-02-25,Included in VOLTA QF aggregation 3/1/2007,,1.1,A
32900,Participating Unit,No,No,VOLTA_2_UNIT 1,VOLTA UNIT 1,9.1,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1980-01-01,,,9.1,A
33000,Participating Unit,No,No,VOLTA_2_UNIT 2,VOLTA UNIT 2,1.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1981-01-01,,,1.0,A
113300,Participating Unit,No,No,VACADX_1_NAS,Vaca Dixon Battery NAS,1.85,PGAE,Pacific Gas and Electric Co.,STORAGE,BATTERY,LESR,NP15,PGE2,2013-09-06,,,2.4,A
32800,Participating Unit,No,No,VACADX_1_UNITA1,Vaca Dixon Peaker Plant,50.61,PGAE,"CalPeak Power - Vaca Dixon, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,2002-06-21,,,48.49,A
98300,Participating Unit,No,No,VACADX_1_SOLAR,Vaca-Dixon Solar Station,2.5,PGAE,PG&E,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,2009-12-23,,,2.0,A
115400,Participating Unit,No,No,VLCNTR_6_VCSLR1,Valley Center 1,2.5,SDGE,"Sol Orchard San Diego 22, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,2013-12-31,,,2.5,A
115500,Participating Unit,No,No,VLCNTR_6_VCSLR2,Valley Center 2,5.0,SDGE,"Sol Orchard San Diego 23, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,2013-12-31,,,5.0,A
116100,Participating Unit,No,No,CAYTNO_2_VASCO,Vasco Road,4.3,PGAE,Ameresco Vasco Road LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE2,2014-02-05,QF Conversion Completed: 2/5/2014,,4.35,A
123600,Participating Unit,No,No,VEGA_6_SOLAR1,Vega Solar,20.0,PGAE,"Vega Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,SCE1,2015-03-23,,,20.0,A
58800,Participating Unit,Yes,No,LACIEN_2_VENICE,Venice Hydroelectric Recovery Plant,9.95,SCE,The Metropolitan Water District of Southern California,HYDRO,HYDRO,WATER,SP15,SCE1,1982-01-01,,,10.14,A
125500,Participating Unit,No,No,VICTOR_1_VDRYFA,Victor Dry Farm Ranch A,5.0,SCE,Victor Dry Farm Ranch A LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2015-06-12,,,5.0,A
127100,Participating Unit,No,No,VICTOR_1_VDRYFB,Victor Dry Farm Ranch B,5.0,SCE,Victor Dry Farm Ranch B LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2015-06-12,,,5.0,A
116000,Participating Unit,No,No,VICTOR_1_SOLAR1,Victor Phelan Solar One,17.5,SCE,RE Victor Phelan Solar One LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2013-11-18,,,17.5,A
116600,Participating Unit,No,No,TMPLTN_2_SOLAR,Vintner Solar,1.5,PGAE,Vintner Solar LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE2,2014-03-05,,,1.5,A
133400,Participating Unit,No,No,BANGOR_6_HYDRO,Virginia Ranch Dam Powerplant,1.0,PGAE,Browns Valley Irrigation District (BVID),HYDRO,HYDRO,WATER,NP15,PGE2,2012-06-14,,,1.04,A
33100,Participating Unit,No,Yes,WARNE_2_UNIT,WARNE PH (AGGREGATE),76.0,SCE,CDWR,HYDRO,HYDRO,WATER,SP15,SCE1,1982-01-01,,,78.2,A
33101,Non-Participating,No,No,WARNE_2_UNIT 1,Warne Unit 1,39.1,SCE,CDWR,HYDRO,HYDRO,WATER,SP15,SCE1,1982-01-01,,,39.1,A
33102,Non-Participating,No,No,WARNE_2_UNIT 2,Warne Unit 2,39.1,SCE,CDWR,HYDRO,HYDRO,WATER,SP15,SCE1,1983-01-01,,,39.1,A
74400,Participating Unit,Yes,Yes,ARCOGN_2_UNITS,WATSON COGENERATION COMPANY,416.6,SCE,Watson Cogeneration Company,COGENERATION,COMBINED CYCLE,NATURAL GAS,SP15,SCE1,1987-12-04,Was SCE QF 2053,,405.78,A
74401,Non-Participating,Yes,No,ARCOGN_2_UNITS,WATSON COGENERATION UNIT 1,,SCE,Watson Cogeneration Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1987-12-04,,,82.0,A
74402,Non-Participating,Yes,No,ARCOGN_2_UNITS,WATSON COGENERATION UNIT 2,,SCE,Watson Cogeneration Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1987-12-04,,,82.0,A
74406,Non-Participating,Yes,No,ARCOGN_2_UNITS,WATSON COGENERATION UNIT 6,,SCE,Watson Cogeneration Company,COGENERATION,STEAM,NATURAL GAS,SP15,SCE1,1987-12-04,,,38.5,A
74404,Non-Participating,Yes,No,ARCOGN_2_UNITS,WATSON COGENERATION UNIT 4,,SCE,Watson Cogeneration Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1987-12-04,,,82.0,A
74405,Non-Participating,Yes,No,ARCOGN_2_UNITS,WATSON COGENERATION UNIT 5,,SCE,Watson Cogeneration Company,COGENERATION,STEAM,NATURAL GAS,SP15,SCE1,1987-12-04,,,38.5,A
74403,Non-Participating,Yes,No,ARCOGN_2_UNITS,WATSON COGENERATION UNIT 3,,SCE,Watson Cogeneration Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1987-12-04,,,82.0,A
