ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,NetCap,PTO Area,Owner or QF ID,Fuel Type,Unit Type,ISO Classification,Zone,Demand Zone,Operating Date,River System,Nameplate Capacity,Status - A=Active; C - Contracted outside CAISO,Capacity Factor,Average Heat Rate
66000,Participating Unit,Yes,No,PLACVL_1_RCKCRE,ROCK CREEK L.P.,5,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,NP15,PGE3,4/24/1986,,5,A,,
28000,Participating Unit,No,No,RCKCRK_7_UNIT 1,Rock Creek Unit 1,57,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1950,NF Feather River,57,A,,
28100,Participating Unit,No,No,RCKCRK_7_UNIT 2,Rock Creek Unit 2,56.9,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1950,NF Feather River,56.9,A,,
28200,Participating Unit,No,No,ROLLIN_6_UNIT,Rollins PH,13.5,PGAE,Nevada Irrigation District,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1980,,12.15,A,,
120600,Participating Unit,Yes,No,ALLGNY_6_HYDRO1,Salmon Creek Hydroelectric Project,0.52,PGAE,"Salmon Creek Hydroelectric Company, LLC",WATER,HYDRO,HYDRO,NP15,PGE3,12/3/2014,,0.54,A,,
28600,Participating Unit,No,Yes,SALTSP_7_UNITS,SALT SPRINGS PH (AGGREGATE),46,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1931,Mokelumne River,46,A,,
28800,Participating Unit,No,No,CRNEVL_6_SJQN 2,San Joaquin PH 2,3.2,PGAE,PGAE,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1917,,3.2,A,,
28900,Participating Unit,No,No,CRNEVL_6_SJQN 3,San Joaquin PH 3,4.2,PGAE,PGAE,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1923,,4.2,A,,
67300,Participating Unit,Yes,No,SNDBAR_7_UNIT 1,Sand Bar Hydro,18.6,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,NP15,PGE3,5/19/1986,Stanislaus River,18.6,A,,
84800,Participating Unit,No,No,APLHIL_1_SLABCK,SLAB CREEK HYDRO,1,PGAE,SMUD,WATER,HYDRO,HYDRO,NP15,PGE3,,,0.4,A,,
30000,Participating Unit,No,No,SLYCRK_1_UNIT 1,Sly Creek PH,13,PGAE,OWID,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1983,SF Feather River,13,A,,
35000,Participating Unit,Yes,Yes,WRGHTP_7_AMENGY,SMALL QF AGGREGATION - LOS BANOS,2.5,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,NP15,PGE3,2/1/1986,,2.5,A,,
50800,Participating Unit,Yes,Yes,HUMBSB_1_QF,Small QF aggregation - Trinity,1.25,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,NP15,PGE1,,,1.25,A,,
43407,Participating Unit,Yes,No,SPBURN_7_SNOWMT,SNOW MOUNTAIN HYDRO LLC (BURNEY CREEK),3,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,NP15,PGE3,3/28/1990,,3,A,,
30400,Participating Unit,No,No,SOUTH_2_UNIT,SOUTH PH,7.1,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1979,,7.1,A,,
69300,Participating Unit,No,No,COTTLE_2_FRNKNH,SOUTH SAN JOAQUIN ID (FRANKENHEIMER),5.3,PGAE,,WATER,HYDRO,HYDRO,NP15,PGE3,2/12/1983,,8.75,A,,
69400,Participating Unit,No,No,VLYHOM_7_SSJID,SOUTH SAN JOAQUIN ID (WOODWARD),3,PGAE,,WATER,HYDRO,HYDRO,NP15,PGE3,4/16/1982,,5,A,,
31000,Participating Unit,No,No,SPAULD_6_UNIT 3,Spaulding Unit 3,6.5,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1928,South Yuba,6.5,A,,
31100,Participating Unit,No,Yes,SPAULD_6_UNIT12,SPAULDING UNITS 1 & 2 (AGGREGATE),11.4,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1929,South Yuba,11.4,A,,
31200,Participating Unit,No,Yes,SPICER_1_UNITS,Spicer Hydro Aggregate,6,PGAE,NCPA (MSS Agreement - S14),WATER,HYDRO,HYDRO,NP15,NCP1,1/1/1990,,6,A,,
31300,Participating Unit,No,No,SPRGAP_1_UNIT 1,Spring Gap Unit 1,7,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1921,,7,A,,
31400,Participating Unit,No,No,STANIS_7_UNIT 1,Stanislaus Unit 1,91,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1963,Stanislaus River,91,A,,
31500,Participating Unit,No,Yes,ELKCRK_6_STONYG,Stony Gorge Hydro,4.9,PGAE,City of Santa Clara DBA Silicon Valley Power,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1986,,4.9,A,,
70100,Participating Unit,Yes,No,KANAKA_1_UNIT,STS HYDROPOWER LTD. (KANAKA),2.5,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,NP15,PGE3,2/13/1989,,2.5,A,,
70600,Participating Unit,Yes,Yes,TBLMTN_6_QF,TABLE MOUNTAIN AREA LUMPED QF UNITS,3.6,PGAE,VARIOUS,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1983,,5.8,A,,
70800,Participating Unit,Yes,Yes,TESLA_1_QF,TESLA AREA LUMPED QF UNITS,2,PGAE,VARIOUS,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1982,,2.46,A,,
103400,Participating Unit,No,No,FTSWRD_6_TRFORK,Three Forks Water Power Project,1.63,PGAE,Grizzly Mountain Ranch,WATER,HYDRO,HYDRO,NP15,PGE3,11/1/2011,,1.8,A,,
32200,Participating Unit,No,Yes,TIGRCK_7_UNITS,TIGER CREEK PH (AGGREGATE),62,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1931,Mokelumne River,62,A,,
32300,Participating Unit,No,No,TOADTW_6_UNIT,TOADTOWN PH,1.5,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1986,,1.5,A,,
32700,Participating Unit,No,Yes,TULLCK_7_UNITS,Tulloch Hydro,25.9,PGAE,City of Santa Clara DBA Silicon Valley Power,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1958,Stanislaus River,25.9,A,,
93400,Participating Unit,No,Yes,FROGTN_7_UTICA,UTICA POWER HYDRO AGGREGATE,6.2,PGAE,UTICA POWER AUTHORITY,WATER,HYDRO,HYDRO,NP15,PGE3,,Stanislaus River,5.5,A,,
49900,Participating Unit,Yes,No,POTTER_7_VECINO,VECINO VINEYARDS LLC,1.25,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,NP15,PGE3,3/27/1990,,1.25,A,,
133400,Participating Unit,No,No,BANGOR_6_HYDRO,Virginia Ranch Dam Powerplant,1,PGAE,Browns Valley Irrigation District (BVID),WATER,HYDRO,HYDRO,NP15,PGE2,6/14/2012,,1.04,A,,
93800,Participating Unit,Yes,Yes,VOLTA_7_QFUNTS,VOLTA QF AGGREGATION,1.5,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,3/1/2007,,1.5,A,,
32900,Participating Unit,No,No,VOLTA_2_UNIT 1,VOLTA UNIT 1,9.1,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1980,,9.1,A,,
33000,Participating Unit,No,No,VOLTA_2_UNIT 2,VOLTA UNIT 2,1,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1981,,1,A,,
74200,Participating Unit,Yes,No,GYSRVL_7_WSPRNG,Warm Springs,3.75,PGAE,Sonoma County Water Agency (04H009),WATER,HYDRO,HYDRO,NP15,PGE3,12/22/1988,,3.75,A,,
43402,Participating Unit,Yes,No,CEDRCK_6_UNIT,Water Wheel Ranch,0.98,PGAE,Water Wheel Ranch,WATER,HYDRO,HYDRO,NP15,PGE3,3/22/1984,,0.98,A,,
33200,Participating Unit,No,No,WESTPT_2_UNIT,West Point PH,14,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1948,Mokelumne River,14,A,,
33600,Participating Unit,No,No,WISE_1_UNIT 1,Wise Unit 1,14.5,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE1,1/1/1917,South Yuba,14.5,A,,
33700,Participating Unit,No,No,WISE_1_UNIT 2,Wise Unit 2,3.2,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE1,1/1/1986,South Yuba,3.2,A,,
33800,Participating Unit,No,Yes,WISHON_6_UNITS,WISHON/SAN JOAQUIN 1-A (AGGREGATE),18.4,PGAE,PG&E,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1910,San Joaquin River,18.4,A,,
33900,Participating Unit,No,No,WDLEAF_7_UNIT 1,Woodleaf PH,60,PGAE,OWID,WATER,HYDRO,HYDRO,NP15,PGE3,1/1/1963,SF Feather River,60,A,,
75500,Participating Unit,Yes,No,HILAND_7_YOLOWD,YOLO COUNTY FLOOD & WCD,3.75,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,NP15,PGE3,9/7/1985,,3.75,A,,
18700,Participating Unit,No,No,KRNCNY_6_UNIT,KERN CANYON,11.5,PGAE,PG&E,WATER,HYDRO,HYDRO,ZP26,PGE4,1/1/1921,,11.5,A,,
52800,Participating Unit,Yes,No,RIOBRV_6_UNIT 1,KERN HYDRO (OLCESE) (aka RIO BRAVO HYDRO),18.4,PGAE,Pacific Gas & Electric Company,WATER,HYDRO,HYDRO,ZP26,PGE4,5/18/1989,,18.4,A,,
56300,Participating Unit,Yes,Yes,MESAP_1_QF,MESA AREA LUMPED QF UNITS,1,PGAE,VARIOUS,WATER,HYDRO,HYDRO,ZP26,PGE4,,,1,A,,
15300,Participating Unit,No,No,HELMPG_7_UNIT 1,Helms PGP Unit 1,407,PGAE,PG&E,WATER,PUMPED STORAGE,HYDRO,NP15,PGE3,1/1/1984,Kings River,407,A,,
15400,Participating Unit,No,No,HELMPG_7_UNIT 2,Helms PGP Unit 2,407,PGAE,PG&E,WATER,PUMPED STORAGE,HYDRO,NP15,PGE3,1/1/1984,Kings River,407,A,,
15500,Participating Unit,No,No,HELMPG_7_UNIT 3,Helms PGP Unit 3,404,PGAE,PG&E,WATER,PUMPED STORAGE,HYDRO,NP15,PGE3,1/1/1984,Kings River,404,A,,
16900,Participating Unit,No,Yes,HYTTHM_2_UNITS,HYATT-THERMALITO P-G PROJECT (AGGREGATE),933.1,PGAE,CDWR,WATER,PUMPED STORAGE,HYDRO,NP15,PGE3,1/1/1968,,941.4,A,,
79400,Participating Unit,No,Yes,ONLLPP_6_UNITS,ONEILL P-G PLANT (AGGREGATE),14,PGAE,USBR,WATER,PUMPED STORAGE,HYDRO,NP15,PGE3,1/1/1967,,14.4,A,,
29000,Participating Unit,No,Yes,SLUISP_2_UNITS,SAN LUIS (GIANELLI) P-G PLANT (AGGREGATE),374.43,PGAE,CDWR,WATER,PUMPED STORAGE,HYDRO,NP15,PGE3,1/1/1967,,424,A,,
34600,Participating Unit,Yes,Yes,FLOWD2_2_UNIT 1,ALTAMONT POWER (AGGREGATE),42.1,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,1/1/1985,,42.1,A,,
37400,Participating Unit,No,No,WNDMAS_2_UNIT 1,"BUENA VISTA ENERGY, LLC",38,PGAE,"Buena Vista Energy, LLC",WIND,WIND,WIND,NP15,PGE3,12/24/1983,,38,A,,
90900,Participating Unit,No,No,FLOWD2_2_FPLWND,DIABLO WINDS,18.6,PGAE,"DIABLO WINDS, LLC",WIND,WIND,WIND,NP15,PGE3,5/1/2005,,18,A,,
100600,Participating Unit,No,No,BRDSLD_2_MTZUMA,FPL Energy Montezuma Wind,36.8,PGAE,"FPL Energy Montezuma Wind, LLC",WIND,WIND,WIND,NP15,PGE3,1/25/2011,,36.8,A,,
48300,Participating Unit,Yes,No,GOLDHL_1_QF,GOLD HILL AREA LUMPED QF UNITS,1.25,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,11/18/1992,,1.25,A,,
130100,Participating Unit,No,No,USWND2_1_WIND1,Golden Hills A,42.96,PGAE,"Golden Hills Wind, LLC",WIND,WIND,WIND,NP15,PGE3,12/18/2015,,4.3,A,,
130200,Participating Unit,No,No,USWND2_1_WIND2,Golden Hills B,42.96,PGAE,"Golden Hills Wind, LLC",WIND,WIND,WIND,NP15,PGE3,12/18/2015,,42.96,A,,
48600,Participating Unit,No,Yes,USWPJR_2_UNITS,GREEN RIDGE POWER (JACKSON),78.2,PGAE,"Vasco Wind, LLC",WIND,WIND,WIND,NP15,PGE3,1/1/1988,,78.2,A,,
48900,Participating Unit,Yes,Yes,USWNDR_2_UNITS,GREEN RIDGE POWER LLC- RUSSELL (Aggregate),59.6,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,1/1/1994,,59.6,A,,
48800,Participating Unit,Yes,Yes,USWND4_2_UNITS,GREEN RIDGE POWER LLC-RALPH (Aggregate),80.2,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,1/1/1987,,80.2,A,,
100100,Participating Unit,No,No,HATRDG_2_WIND,Hatchet Ridge Wind Farm,102,PGAE,"Hatchet Ridge Wind, LLC",WIND,WIND,WIND,NP15,PGE3,11/19/2010,,101.2,A,,
84500,Participating Unit,No,No,BRDSLD_2_HIWIND,HIGH WINDS PROJECT,162,PGAE,"High Winds, LLC",WIND,WIND,WIND,NP15,PGE3,12/23/2003,,162,A,,
51700,Participating Unit,Yes,Yes,IGNACO_1_QF,IGNACIO AREA LUMPED QF UNITS,0.5,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,1/1/1985,,0.3,A,,
52000,Participating Unit,Yes,No,INTTRB_6_UNIT,INTERNATIONAL TURBINE RESEARCH,21.25,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,6/14/1988,,21.25,A,,
103700,Participating Unit,No,No,BRDSLD_2_MTZUM2,Montezuma II,78.2,PGAE,"NextEra Energy Montezuma Wind II, LLC",WIND,WIND,WIND,NP15,PGE2,2/1/2012,,78.2,A,,
59700,Participating Unit,Yes,Yes,NEWARK_1_QF,NEWARK AREA LUMPED QF UNITS,1.1,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,,,1.1,A,,
76000,Participating Unit,No,No,ZOND_6_UNIT,Santa Clara Wind Project,17.1,PGAE,"Seawest Power Resources, LLC (formerly QFID 01W017)",WIND,WIND,WIND,NP15,PGE3,12/30/1985,,24.1,A,,
92900,Participating Unit,No,No,BRDSLD_2_SHILO1,SHILOH I WIND PROJECT,150,PGAE,Shiloh I Wind Project LLC,WIND,WIND,WIND,NP15,PGE3,3/30/2006,,150,A,,
103300,Participating Unit,No,No,BRDSLD_2_SHLO3A,Shiloh III - Phase A,102.5,PGAE,"Shiloh III Wind Project, LLC",WIND,WIND,WIND,NP15,PGE3,12/22/2011,,100,A,,
106400,Participating Unit,No,No,BRDSLD_2_SHLO3B,Shiloh IV Wind Project,100,PGAE,"Shiloh IV Wind Project, LLC",WIND,WIND,WIND,NP15,PGE3,12/7/2012,,100,A,,
97300,Participating Unit,No,No,BRDSLD_2_SHILO2,Shiloh Wind Project 2,150,PGAE,"Shiloh Wind Project 2, LLC",WIND,WIND,WIND,NP15,PGE3,1/27/2009,,150,A,,
80400,Participating Unit,No,No,USWNDR_2_SMUD,SOLANO WIND,102.18,PGAE,SMUD,WIND,WIND,WIND,NP15,PGE3,1/1/1994,,102.18,A,,
113800,Participating Unit,No,No,USWNDR_2_SMUD2,Solano Wind Project Phase 3,127.8,PGAE,"Solano 3 Wind, LLC",WIND,WIND,WIND,NP15,PGE3,4/18/2012,,127.8,A,,
115800,Participating Unit,Yes,No,NZWIND_6_CALWND,Wind Resource I,9,PGAE,"CalWind Resources, Inc.",WIND,WIND,WIND,NP15,PGE2,3/24/2012,,9,A,,
113000,Participating Unit,No,No,JAKVAL_6_UNITG1,Buena Vista Biomass,17.84,PGAE,"Buena Vista Biomass Power, LLC",WOOD WASTE,STEAM,BIOMASS,NP15,PGE2,1/3/2013,,20,A,0.54,
29400,Participating Unit,Yes,No,SPBURN_2_UNIT 1,Burney Biomass,22,PGAE,Sierra Pacific Industries,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,1/1/1986,,20,A,,
37500,Participating Unit,Yes,No,BURNYF_2_UNIT 1,BURNEY FOREST PRODUCTS,35.7,PGAE,Pacific Gas & Electric Company,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,10/17/1989,,35.7,A,0.79,
46000,Participating Unit,Yes,No,FAIRHV_6_UNIT,FAIRHAVEN POWER CO.,19.9,PGAE,Pacific Gas & Electric Company,WOOD WASTE,STEAM,BIOMASS,NP15,PGE1,9/15/1986,,19.9,A,0.752,
29500,Participating Unit,Yes,No,SPI LI_2_UNIT 1,Lincoln Biomass,17.2,PGAE,Sierra Pacific Industries,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,6/3/1986,,19.2,A,,
94100,Participating Unit,Yes,Yes,MLPTAS_7_QFUNTS,MILPITAS QF AGGREGATION,2.3,PGAE,,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,,,2.3,A,,
61200,Participating Unit,Yes,No,ULTPCH_1_UNIT 1,"OGDEN POWER PACIFIC, INC. (CHINESE STATION)",22,PGAE,Pacific Gas & Electric Company,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,6/4/1986,,22,A,,
62100,Participating Unit,Yes,No,PACLUM_6_UNIT,PACIFIC LUMBER CO.,28.8,PGAE,Pacific Gas & Electric Company,WOOD WASTE,STEAM,BIOMASS,NP15,PGE1,3/22/1986,,26.25,A,,
29600,Participating Unit,Yes,No,SPQUIN_6_SRPCQU,Quincy Biomass,22,PGAE,Sierra Pacific Industries,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,1/14/1983,,27.5,A,,
65100,Participating Unit,Yes,No,ULTPFR_1_UNIT 1,RIO BRAVO FRESNO (aka ULTRAPOWER),30.5,PGAE,Pacific Gas & Electric Company,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,7/20/1988,,30.5,A,0.787,
65400,Participating Unit,Yes,No,ULTRCK_2_UNIT,RIO BRAVO ROCKLIN,28.8,PGAE,Pacific Gas & Electric Company,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,6/9/1989,,28.8,A,0.777,
29700,Participating Unit,Yes,No,SPIFBD_1_PL1X2,Sonora,7.5,PGAE,Sierra Pacific Industries,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,5/29/2001,,7.5,A,,
126900,Participating Unit,No,No,SPIAND_1_ANDSN2,SPI Anderson 2,27.15,PGAE,Sierra Pacific Industries,WOOD WASTE,STEAM,BIOMASS,NP15,PGE2,9/9/2015,,30.15,A,,
63400,Participating Unit,No,No,COGNAT_1_UNIT,Stockton Biomas,48,PGAE,"DTE Stockton, LLC",WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,2/12/2014,,50,A,,
71700,Participating Unit,Yes,No,THMENG_1_UNIT 1,Tracy Biomass,18.5,PGAE,Thermal Energy Development Partnership L.P.,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,4/26/1990,,23,A,,
75000,Participating Unit,Yes,No,WSENGY_1_UNIT 1,WHEELABRATOR SHASTA,63,PGAE,Pacific Gas & Electric Company,WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,10/30/1987,,63,A,0.7,
75300,Participating Unit,No,No,BIOMAS_1_UNIT 1,WOODLAND BIOMASS,28.8,PGAE,"WOODLAND BIOMASS POWER, LLC",WOOD WASTE,STEAM,BIOMASS,NP15,PGE3,8/31/1989,,28,A,0.748,
58500,Participating Unit,No,No,MTNPOS_1_UNIT,MT. POSO COGENERATION CO.,46.64,PGAE,Mt. Poso Cogeneration Company,WOOD WASTE,STEAM,COGENERATION,ZP26,PGE4,4/1/1989,,63.33,A,0.474,
92200,Participating Unit,Yes,Yes,LASSEN_6_UNITS,LASSEN AREA QF AGGREGATION,32,PGAE,Various,WOOD WASTE,STEAM,THERMAL,NP15,PGE3,12/1/2005,,32,A,,
