,wkt_geom,name,Number,Substation Longitude,Substation Latitude,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
1659,PointZ (-95.43928800000000479 29.16234708952629973 0),ANGLETON 0,7252,-95.439288,29.16234709,POINT (446859.7622458276 -1743757.404410239),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1660,PointZ (-95.42848800000000153 29.16391891114109924 0),ANGLETON 1,7253,-95.428488,29.16391891,POINT (447909.0481127633 -1743528.897520203),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1661,PointZ (-95.3681399999999968 30.36863631177540057 0),CONROE 3 0,7254,-95.36814,30.36863631,POINT (447756.8271739165 -1610533.159361584),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1662,PointZ (-95.38770200000000443 29.74034485782980042 0),HOUSTON 39 0,7255,-95.387702,29.74034486,POINT (449030.6250935838 -1679854.887092365),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1663,PointZ (-95.45709300000000042 29.57915893887630077 0),HOUSTON 59 0,7256,-95.457093,29.57915894,POINT (443076.1144050073 -1697961.965160494),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1664,PointZ (-95.27613900000000058 29.5552910642216986 0),PEARLAND 1 0,7257,-95.276139,29.55529106,POINT (460825.9624590328 -1699648.728928992),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1665,PointZ (-95.45000899999999433 29.73445236281969883 0),HOUSTON 56 0,7258,-95.450009,29.73445236,POINT (443000.6421245662 -1680823.994120175),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1666,PointZ (-95.22200100000000589 29.58069763977249877 0),HOUSTON 13 0,7259,-95.222001,29.58069764,POINT (465969.4954537437 -1696562.480005702),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1667,PointZ (-95.0472910000000013 29.82691755719249826 0),CHANNELVIEW 2 0,7260,-95.047291,29.82691756,POINT (481663.3206601907 -1668494.934322409),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1668,PointZ (-95.82845000000000368 28.77901341797990042 0),BAY CITY 0,7261,-95.82845,28.77901342,POINT (410477.8443568313 -1787855.429045492),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1669,PointZ (-95.81765000000000043 28.77901341797990042 0),BAY CITY 1,7262,-95.81765,28.77901342,POINT (411539.565671118 -1787804.530825004),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1670,PointZ (-95.03860000000000241 29.61561490966949961 0),PASADENA 3 0,7263,-95.0386,29.61561491,POINT (483644.6879490048 -1691715.265973778),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1671,PointZ (-95.03140000000000498 29.61749270699059977 0),PASADENA 3 1,7264,-95.0314,29.61749271,POINT (484335.5189472201 -1691468.383735807),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1672,PointZ (-95.03140000000000498 29.6112332352176999 0),PASADENA 3 2,7265,-95.0314,29.61123324,POINT (484369.1919417228 -1692157.590649744),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1673,PointZ (-95.0407600000000059 29.61680418027309969 0),PASADENA 3 3,7266,-95.04076,29.61680418,POINT (483428.0213598136 -1691596.345122122),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1674,PointZ (-95.0407600000000059 29.61555230846310138 0),PASADENA 3 4,7267,-95.04076,29.61555231,POINT (483434.7433655022 -1691734.184561798),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1675,PointZ (-95.0407600000000059 29.6143004211047014 0),PASADENA 3 5,7268,-95.04076,29.61430042,POINT (483441.4653253911 -1691872.026006963),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1676,PointZ (-95.0407600000000059 29.6130485181983012 0),PASADENA 3 6,7269,-95.04076,29.61304852,POINT (483448.1871857787 -1692009.868356526),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1677,PointZ (-95.0407600000000059 29.61179659974429867 0),PASADENA 3 7,7270,-95.04076,29.6117966,POINT (483454.9090003513 -1692147.712711528),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1678,PointZ (-95.97350199999999631 29.84471600249409917 0),BROOKSHIRE 0,7271,-95.973502,29.844716,POINT (391597.086956384 -1671195.356216946),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1679,PointZ (-95.32062100000000271 29.61308056681680156 0),HOUSTON 25 0,7272,-95.320621,29.61308057,POINT (456199.1385749843 -1693520.219144284),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1680,PointZ (-94.99365400000000648 29.39355733921999914 0),TEXAS CITY 2 0,7273,-94.993654,29.39355734,POINT (489221.4292372591 -1715910.400772121),0.0,1.0,56669,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",720 WEST CITY CENTER DRIVE,CARMEL,IN,46032,(317) 249-5400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.misoenergy.org/,2018,6.0,130191.0,9127.0,14659.0,0.0,157475.0,116143.0,59041.0,42328235.34329379,2984558032651.323,Texas
1681,PointZ (-97.18788200000000188 28.65303913167459982 0),VICTORIA 3 0,7274,-97.187882,28.65303913,POINT (277158.0331906568 -1807074.537705393),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1682,PointZ (-97.17708199999999863 28.66093667517279897 0),VICTORIA 3 1,7275,-97.177082,28.66093668,POINT (278198.297257741 -1806171.139292789),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1683,PointZ (-95.37595299999999554 29.82534387409669918 0),HOUSTON 36 0,7276,-95.375953,29.82534387,POINT (449746.2798504911 -1670432.313792112),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1684,PointZ (-96.48081000000000529 29.01148859466789887 0),GANADO 0,7277,-96.48081,29.01148859,POINT (345458.2789307362 -1765100.540523534),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1685,PointZ (-94.91249999999999432 29.81970278509610139 0),MONT BELVIEU 0,7278,-94.9125,29.81970279,POINT (494793.8784901756 -1668531.008294135),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1686,PointZ (-94.90529999999999688 29.82032745005680141 0),MONT BELVIEU 1,7279,-94.9053,29.82032745,POINT (495489.6871157136 -1668421.126745131),0.0,1.0,56669,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",720 WEST CITY CENTER DRIVE,CARMEL,IN,46032,(317) 249-5400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.misoenergy.org/,2018,6.0,130191.0,9127.0,14659.0,0.0,157475.0,116143.0,59041.0,42328235.34329379,2984558032651.323,Texas
1687,PointZ (-94.91465999999999781 29.81901564404569882 0),MONT BELVIEU 2,7280,-94.91466,29.81901564,POINT (494587.8950280675 -1668618.997964917),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1688,PointZ (-94.91465999999999781 29.81776629156640013 0),MONT BELVIEU 3,7281,-94.91466,29.81776629,POINT (494594.7993798535 -1668756.585725549),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1689,PointZ (-94.99007699999999943 29.74476549230439915 0),BAYTOWN 3 0,7282,-94.990077,29.74476549,POINT (487667.0248529338 -1677222.569612703),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1690,PointZ (-94.982877000000002 29.74976644480869936 0),BAYTOWN 3 1,7283,-94.982877,29.74976644,POINT (488339.6913036492 -1676631.376426743),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1691,PointZ (-94.99223700000000292 29.74532810230219937 0),BAYTOWN 3 2,7284,-94.992237,29.7453281,POINT (487453.9970824494 -1677172.747856973),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1692,PointZ (-94.99223700000000292 29.74407782995389837 0),BAYTOWN 3 3,7285,-94.992237,29.74407783,POINT (487460.7920352007 -1677310.429033474),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1693,PointZ (-94.99223700000000292 29.74282754201579948 0),BAYTOWN 3 4,7286,-94.992237,29.74282754,POINT (487467.586942483 -1677448.112218074),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1694,PointZ (-94.99223700000000292 29.74157723848840007 0),BAYTOWN 3 5,7287,-94.992237,29.74157724,POINT (487474.3817499434 -1677585.796309543),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1695,PointZ (-94.99223700000000292 29.74032691937199857 0),BAYTOWN 3 6,7288,-94.992237,29.74032692,POINT (487481.1765119203 -1677723.482409063),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1696,PointZ (-94.99223700000000292 29.73907658466699999 0),BAYTOWN 3 7,7289,-94.992237,29.73907658,POINT (487487.971228405 -1677861.17051661),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1697,PointZ (-95.51346399999999903 30.11969136361859967 0),SPRING 6 0,7290,-95.513464,30.11969136,POINT (434947.2526370762 -1638707.043400135),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1698,PointZ (-95.28261700000000189 30.0129369004681017 0),HUMBLE 2 0,7291,-95.282617,30.0129369,POINT (457850.1106980004 -1649279.730689273),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1699,PointZ (-95.49245799999999917 29.94912419069749987 0),HOUSTON 69 0,7292,-95.492458,29.94912419,POINT (437820.2272037961 -1657393.441910825),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
