wkt_geom,name,Number,Substation Longitude,Substation Latitude
PointZ (-95.6260599999999954 29.46205203856380095 0),THOMPSONS 15,7361,-95.62606,29.46205204
PointZ (-95.4725480000000033 29.74257581858019961 0),HOUSTON 61 0,7362,-95.472548,29.74257582
PointZ (-94.91565199999999436 29.24374290647689989 0),GALVESTON 3 0,7363,-94.915652,29.24374291
PointZ (-96.20969499999999641 29.51281979070520123 0),EAST BERNARD 0,7364,-96.209695,29.51281979
PointZ (-95.2963799999999992 29.85441447703329843 0),HOUSTON 20 0,7365,-95.29638,29.85441448
PointZ (-95.10053000000000623 29.80547971128950024 0),CHANNELVIEW 1 0,7366,-95.10053,29.80547971
PointZ (-95.09332999999999458 29.81047763258429839 0),CHANNELVIEW 1 1,7367,-95.09333,29.81047763
PointZ (-95.09332999999999458 29.80235587009029885 0),CHANNELVIEW 1 2,7368,-95.09333,29.80235587
PointZ (-95.10268999999999551 29.81041515502430173 0),CHANNELVIEW 1 3,7369,-95.10269,29.81041516
PointZ (-95.10268999999999551 29.80916569507520109 0),CHANNELVIEW 1 4,7370,-95.10269,29.8091657
PointZ (-95.10268999999999551 29.80791621951560089 0),CHANNELVIEW 1 5,7371,-95.10269,29.80791622
PointZ (-95.10268999999999551 29.80666672834579956 0),CHANNELVIEW 1 6,7372,-95.10269,29.80666673
PointZ (-95.10268999999999551 29.80541722156609907 0),CHANNELVIEW 1 7,7373,-95.10269,29.80541722
PointZ (-95.10268999999999551 29.80416769917700037 0),CHANNELVIEW 1 8,7374,-95.10269,29.8041677
PointZ (-95.10268999999999551 29.80291816117879833 0),CHANNELVIEW 1 9,7375,-95.10269,29.80291816
PointZ (-95.10268999999999551 29.80166860757219993 0),CHANNELVIEW 1 10,7376,-95.10269,29.80166861
PointZ (-95.10268999999999551 29.8004190383573011 0),CHANNELVIEW 1 11,7377,-95.10269,29.80041904
PointZ (-95.10268999999999551 29.79916945353449975 0),CHANNELVIEW 1 12,7378,-95.10269,29.79916945
PointZ (-95.10268999999999551 29.79791985310430036 0),CHANNELVIEW 1 13,7379,-95.10269,29.79791985
PointZ (-95.26925099999999702 29.01177362072710153 0),FREEPORT 3 0,7380,-95.269251,29.01177362
PointZ (-95.25047600000000614 29.84800766144089934 0),HOUSTON 15 0,7381,-95.250476,29.84800766
PointZ (-95.35330000000000439 29.69280102777869956 0),HOUSTON 31 0,7382,-95.3533,29.69280103
PointZ (-95.46636800000000278 29.37638277164840162 0),ROSHARON 0,7383,-95.466368,29.37638277
PointZ (-95.40131300000000181 29.67587114470250143 0),HOUSTON 44 0,7384,-95.401313,29.67587114
PointZ (-95.52349900000000105 29.86958028055340009 0),HOUSTON 75 0,7385,-95.523499,29.86958028
PointZ (-95.5121249999999975 29.68169191495140069 0),HOUSTON 71 0,7386,-95.512125,29.68169191
PointZ (-95.1738990000000058 29.98951029634719845 0),HUMBLE 1 0,7387,-95.173899,29.9895103
PointZ (-95.48805000000000121 29.79187239433920098 0),HOUSTON 68 0,7388,-95.48805,29.79187239
PointZ (-95.51059999999999661 30.42628781095130108 0),WILLIS 1 0,7389,-95.5106,30.42628781
PointZ (-95.49979999999999336 30.42473569488199914 0),WILLIS 1 1,7390,-95.4998,30.42473569
PointZ (-95.51059999999999661 30.41697472730620078 0),WILLIS 1 2,7391,-95.5106,30.41697473
PointZ (-94.86172399999999527 29.86732250733140148 0),BAYTOWN 4 0,7392,-94.861724,29.86732251
PointZ (-95.93209000000000231 29.12323482922949935 0),VAN VLECK 0,7393,-95.93209,29.12323483
PointZ (-95.09525800000000118 30.05818275085929869 0),HUFFMAN 0,7394,-95.095258,30.05818275
PointZ (-95.4323660000000018 29.84744671243529979 0),HOUSTON 53 0,7395,-95.432366,29.84744671
PointZ (-95.6776919999999933 29.76303498325189878 0),HOUSTON 91 0,7396,-95.677692,29.76303498
PointZ (-95.85810600000000647 29.54464579427009951 0),ROSENBERG 0,7397,-95.858106,29.54464579
PointZ (-95.18617999999999313 29.64228419971540163 0),PASADENA 5 0,7398,-95.18618,29.6422842
PointZ (-95.42749799999999993 29.75164967105450131 0),HOUSTON 45 0,7399,-95.427498,29.75164967
PointZ (-95.21510899999999822 29.81657897567979987 0),HOUSTON 6 0,7400,-95.215109,29.81657898
PointZ (-95.21078900000000544 29.81720366016010004 0),HOUSTON 6 1,7401,-95.210789,29.81720366
PointZ (-95.21078900000000544 29.81220606372950144 0),HOUSTON 6 2,7402,-95.210789,29.81220606
PointZ (-95.13671499999999526 29.6381346949959017 0),PASADENA 4 0,7403,-95.136715,29.63813469
PointZ (-95.44300900000000354 29.94639045389299881 0),HOUSTON 57 0,7404,-95.443009,29.94639045
PointZ (-94.82429000000000485 29.26719699810799824 0),GALVESTON 2 0,7405,-94.82429,29.267197
PointZ (-96.5491970000000066 28.62901269185050168 0),POINT COMFORT 1 0,7406,-96.549197,28.62901269
PointZ (-96.53839700000000335 28.63059260994590005 0),POINT COMFORT 1 1,7407,-96.538397,28.63059261
PointZ (-96.53839700000000335 28.62111272751329949 0),POINT COMFORT 1 2,7408,-96.538397,28.62111273
PointZ (-95.73782300000000589 29.73817916751979951 0),KATY 2 0,7409,-95.737823,29.73817917
PointZ (-95.73350299999999891 29.74005467712130013 0),KATY 2 1,7410,-95.733503,29.74005468
PointZ (-95.46475999999999829 30.13199047168080114 0),SPRING 3 0,7411,-95.46476,30.13199047
PointZ (-95.31071900000000596 29.22650139705449845 0),DANBURY 0,7412,-95.310719,29.2265014
PointZ (-96.18282100000000412 29.33340511630120062 0),WHARTON 2 0,7413,-96.182821,29.33340512
PointZ (-96.9452140000000071 28.66403275386819871 0),VICTORIA 1 0,7414,-96.945214,28.66403275
PointZ (-96.93441400000000385 28.6656121445201002 0),VICTORIA 1 1,7415,-96.934414,28.66561214
PointZ (-96.93441400000000385 28.65771493612020038 0),VICTORIA 1 2,7416,-96.934414,28.65771494
PointZ (-95.4757720000000063 29.66908313045500023 0),HOUSTON 64 0,7417,-95.475772,29.66908313
PointZ (-95.48255000000000337 29.61510267983459954 0),HOUSTON 65 0,7418,-95.48255,29.61510268
PointZ (-95.03702199999999323 29.68795785727740011 0),LA PORTE 0,7419,-95.037022,29.68795786
PointZ (-95.6428939999999983 30.21188050844190087 0),MAGNOLIA 1 0,7420,-95.642894,30.21188051
PointZ (-95.63857400000000553 30.21250270809489891 0),MAGNOLIA 1 1,7421,-95.638574,30.21250271
PointZ (-95.18287999999999727 29.41747429438600037 0),ALVIN 0,7422,-95.18288,29.41747429
PointZ (-95.17856000000000449 29.41998292335170007 0),ALVIN 1,7423,-95.17856,29.41998292
PointZ (-95.17856000000000449 29.41308403331940013 0),ALVIN 2,7424,-95.17856,29.41308403
PointZ (-95.59964200000000289 29.92218791286130042 0),HOUSTON 86 0,7425,-95.599642,29.92218791
PointZ (-95.54927700000000357 28.95112208078889893 0),BRAZORIA 0,7426,-95.549277,28.95112208
PointZ (-95.61178400000000011 29.74523206624539995 0),HOUSTON 87 0,7427,-95.611784,29.74523207
PointZ (-95.39668100000000095 28.97396864030330121 0),FREEPORT 2 0,7428,-95.396681,28.97396864
PointZ (-95.3858809999999977 28.98184188542650119 0),FREEPORT 2 1,7429,-95.385881,28.98184189
PointZ (-95.3858809999999977 28.97239390229109901 0),FREEPORT 2 2,7430,-95.385881,28.9723939
PointZ (-95.49208099999999888 30.22886836806869937 0),CONROE 6 0,7431,-95.492081,30.22886837
PointZ (-95.89634399999999914 30.94286584561309894 0),MADISONVILLE 0,7432,-95.896344,30.94286585
PointZ (-96.13018999999999892 31.12319703079399957 0),NORMANGEE 0,8001,-96.13019,31.12319703
PointZ (-95.06871499999999742 32.25840745023249667 0),ARP 0,8002,-95.068715,32.25840745
PointZ (-95.9253439999999955 31.12720742158030163 0),CENTERVILLE 0,8003,-95.925344,31.12720742
PointZ (-94.81537000000000148 31.33155839414219912 0),LUFKIN 3 0,8004,-94.81537,31.33155839
PointZ (-94.80456999999999823 31.32848332829059856 0),LUFKIN 3 1,8005,-94.80457,31.32848333
PointZ (-95.40441500000000019 32.20918750134030262 0),FLINT 0,8006,-95.404415,32.2091875
PointZ (-95.33850300000000288 32.10359190682859776 0),BULLARD 0,8007,-95.338503,32.10359191
PointZ (-95.51244199999999296 32.26230384228890102 0),CHANDLER 0,8008,-95.512442,32.26230384
PointZ (-95.84638999999999953 30.31266768640849918 0),PLANTERSVILLE 0,8009,-95.84639,30.31266769
PointZ (-96.22028000000000247 31.2251078942157001 0),MARQUEZ 0,8010,-96.22028,31.22510789
PointZ (-95.97174300000000358 31.92131606471399863 0),TENNESSEE COLONY 0,8011,-95.971743,31.92131606
PointZ (-96.00243500000000552 30.51868364392650079 0),ANDERSON 0,8012,-96.002435,30.51868364
PointZ (-95.41574500000000114 32.80584219597209739 0),MINEOLA 0,8013,-95.415745,32.8058422
PointZ (-95.4909370000000024 31.08311812785619921 0),LOVELADY 0,8014,-95.490937,31.08311813
PointZ (-94.50098599999999749 31.22127560089139919 0),HUNTINGTON 0,8015,-94.500986,31.2212756
PointZ (-96.31361200000000622 30.65196142779370092 0),BRYAN 4 0,8016,-96.313612,30.65196143
PointZ (-95.40979600000000005 32.02678322005200329 0),FRANKSTON 0,8017,-95.409796,32.02678322
PointZ (-95.29142299999999466 32.31280992804980201 0),TYLER 4 0,8018,-95.291423,32.31280993
PointZ (-95.28062300000000562 32.30976737002269772 0),TYLER 4 1,8019,-95.280623,32.30976737
PointZ (-95.65298300000000609 32.4158226390675992 0),BEN WHEELER 0,8020,-95.652983,32.41582264
PointZ (-94.5116170000000011 31.80861297920230157 0),GARRISON 0,8021,-94.511617,31.80861298
PointZ (-94.35827700000000107 31.45609962393109882 0),ETOILE 0,8022,-94.358277,31.45609962
PointZ (-94.73461100000000101 31.35199944246640058 0),LUFKIN 1 0,8023,-94.734611,31.35199944
PointZ (-94.74001099999999553 31.34569679512220119 0),LUFKIN 1 1,8024,-94.740011,31.3456968
PointZ (-95.47561199999999815 31.85252407262409946 0),PALESTINE 1 0,8025,-95.475612,31.85252407
PointZ (-95.42671599999999899 32.52879175650679855 0),LINDALE 0,8026,-95.426716,32.52879176
PointZ (-95.21164400000000683 32.21243982814220175 0),WHITEHOUSE 0,8027,-95.211644,32.21243983
PointZ (-94.92753500000000599 32.24120471979249913 0),OVERTON 0,8028,-94.927535,32.24120472
PointZ (-95.67853100000000666 32.63747879003800278 0),GRAND SALINE 0,8029,-95.678531,32.63747879
PointZ (-95.89979999999999905 30.57690420653160146 0),SHIRO 0,8030,-95.8998,30.57690421
PointZ (-95.88179999999999836 30.58310281666659947 0),SHIRO 1,8031,-95.8818,30.58310282
PointZ (-95.88179999999999836 30.57225497206519904 0),SHIRO 2,8032,-95.8818,30.57225497
PointZ (-95.90519999999999357 30.57829891574739989 0),SHIRO 3,8033,-95.9052,30.57829892
PointZ (-95.90519999999999357 30.57519950105239914 0),SHIRO 4,8034,-95.9052,30.5751995
PointZ (-95.90519999999999357 30.57209998729659972 0),SHIRO 5,8035,-95.9052,30.57209999
PointZ (-95.90519999999999357 30.56900037448589913 0),SHIRO 6,8036,-95.9052,30.56900037
PointZ (-95.70650899999999695 30.95025922224819936 0),MIDWAY 0,8037,-95.706509,30.95025922
PointZ (-95.59921900000000505 33.15743128921260308 0),SULPHUR SPRINGS 0,8038,-95.599219,33.15743129
PointZ (-95.63497700000000634 32.52606347996290026 0),VAN 0,8039,-95.634977,32.52606348
PointZ (-95.63471199999999328 32.14636546697410324 0),MURCHISON 0,8040,-95.634712,32.14636547
PointZ (-94.61959600000000137 31.71414210180520143 0),NACOGDOCHES 2 0,8041,-94.619596,31.7141421
PointZ (-94.74973400000000368 31.17769334497479861 0),DIBOLL 0,8042,-94.749734,31.17769334
PointZ (-96.09510000000000218 31.87235855508420102 0),FAIRFIELD 1 0,8043,-96.0951,31.87235856
PointZ (-96.0771000000000015 31.88152972851520062 0),FAIRFIELD 1 1,8044,-96.0771,31.88152973
PointZ (-96.0771000000000015 31.86930127781749889 0),FAIRFIELD 1 2,8045,-96.0771,31.86930128
PointZ (-96.1004999999999967 31.87679139045640042 0),FAIRFIELD 1 3,8046,-96.1005,31.87679139
PointZ (-96.1004999999999967 31.87373427132409986 0),FAIRFIELD 1 4,8047,-96.1005,31.87373427
PointZ (-96.1004999999999967 31.87067705076020019 0),FAIRFIELD 1 5,8048,-96.1005,31.87067705
PointZ (-96.1004999999999967 31.86761972876989901 0),FAIRFIELD 1 6,8049,-96.1005,31.86761973
PointZ (-96.1004999999999967 31.86456230535850054 0),FAIRFIELD 1 7,8050,-96.1005,31.86456231
PointZ (-96.1004999999999967 31.86150478053150081 0),FAIRFIELD 1 8,8051,-96.1005,31.86150478
PointZ (-95.38181400000000565 32.29510614454230222 0),TYLER 8 0,8052,-95.381814,32.29510614
PointZ (-95.79860800000000154 32.23335050947800084 0),ATHENS 1 0,8053,-95.798608,32.23335051
PointZ (-96.0001749999999987 31.46451645202349923 0),BUFFALO 0,8054,-96.000175,31.46451645
PointZ (-95.18367000000000644 31.76861334495859879 0),RUSK 0,8055,-95.18367,31.76861334
PointZ (-95.09735299999999825 32.47312711830829812 0),WINONA 0,8056,-95.097353,32.47312712
PointZ (-96.03640000000000043 31.808363474659199 0),FAIRFIELD 2 0,8057,-96.0364,31.80836347
PointZ (-96.01839999999999975 31.8114227552165012 0),FAIRFIELD 2 1,8058,-96.0184,31.81142276
PointZ (-96.01839999999999975 31.80377434725249941 0),FAIRFIELD 2 2,8059,-96.0184,31.80377435
PointZ (-96.04179999999999495 31.80668081471399944 0),FAIRFIELD 2 3,8060,-96.0418,31.80668081
PointZ (-96.04179999999999495 31.80362137158289926 0),FAIRFIELD 2 4,8061,-96.0418,31.80362137
PointZ (-94.8453399999999931 31.78706933608039975 0),CUSHING 2 0,8062,-94.84534,31.78706934
PointZ (-94.73172099999999318 31.62101328962170044 0),NACOGDOCHES 3 0,8063,-94.731721,31.62101329
PointZ (-96.0846209999999985 31.77337797678340081 0),FAIRFIELD 3 0,8064,-96.084621,31.77337798
PointZ (-96.10981999999999914 32.15439354077509648 0),TRINIDAD 2 0,8065,-96.10982,32.15439354
PointZ (-95.46341999999999928 33.25068852093149729 0),DIKE 0,8066,-95.46342,33.25068852
PointZ (-96.23449999999999704 31.40961094322459957 0),JEWETT 1 0,8067,-96.2345,31.40961094
PointZ (-96.21649999999999636 31.41268335556510038 0),JEWETT 1 1,8068,-96.2165,31.41268336
PointZ (-96.21649999999999636 31.40500211940189956 0),JEWETT 1 2,8069,-96.2165,31.40500212
PointZ (-96.23990000000000578 31.40792106104749948 0),JEWETT 1 3,8070,-96.2399,31.40792106
PointZ (-96.23990000000000578 31.40484848720900146 0),JEWETT 1 4,8071,-96.2399,31.40484849
PointZ (-95.80446799999999996 31.93683823954929935 0),PALESTINE 2 0,8072,-95.804468,31.93683824
PointZ (-95.74006099999999719 32.87015086544170117 0),EMORY 0,8073,-95.740061,32.87015087
PointZ (-94.60174299999999903 32.00408927675240278 0),MT. ENTERPRISE 0,8074,-94.601743,32.00408928
PointZ (-94.58374299999999835 32.00714205738280072 0),MT. ENTERPRISE 1,8075,-94.583743,32.00714206
PointZ (-94.58374299999999835 31.99645685834330067 0),MT. ENTERPRISE 2,8076,-94.583743,31.99645686
PointZ (-94.60714299999999355 32.00698941386300334 0),MT. ENTERPRISE 3,8077,-94.607143,32.00698941
PointZ (-94.60714299999999355 32.00393662262710137 0),MT. ENTERPRISE 4,8078,-94.607143,32.00393662
PointZ (-94.60714299999999355 32.00088372973289808 0),MT. ENTERPRISE 5,8079,-94.607143,32.00088373
PointZ (-94.60714299999999355 31.9978307351860991 0),MT. ENTERPRISE 6,8080,-94.607143,31.99783074
PointZ (-95.43434799999999996 32.40246939422939931 0),TYLER 9 0,8081,-95.434348,32.40246939
PointZ (-96.46859999999999502 31.16797940022710023 0),FRANKLIN 0,8082,-96.4686,31.1679794
PointZ (-96.45059999999999434 31.17105969765119866 0),FRANKLIN 1,8083,-96.4506,31.1710597
PointZ (-96.45059999999999434 31.16181848816239963 0),FRANKLIN 2,8084,-96.4506,31.16181849
PointZ (-96.46859999999999502 31.15565718104049964 0),FRANKLIN 3,8085,-96.4686,31.15565718
PointZ (-96.45059999999999434 31.1525763772575992 0),FRANKLIN 4,8086,-96.4506,31.15257638
PointZ (-96.47400000000000375 31.16628518140930026 0),FRANKLIN 5,8087,-96.474,31.16628518
PointZ (-96.47400000000000375 31.16320472315409873 0),FRANKLIN 6,8088,-96.474,31.16320472
PointZ (-95.20407000000000153 32.40777501955719941 0),TYLER 3 0,8089,-95.20407,32.40777502
PointZ (-95.57434000000000651 31.59749456148179902 0),ELKHART 0,8090,-95.57434,31.59749456
PointZ (-96.42473499999999831 31.88278158597049838 0),WORTHAM 0,8091,-96.424735,31.88278159
PointZ (-95.85472099999999784 31.54806368262000049 0),OAKWOOD 0,8092,-95.854721,31.54806368
PointZ (-94.84884800000000382 33.23142219824499932 0),COOKVILLE 0,8093,-94.848848,33.2314222
PointZ (-96.2617829999999941 30.55053473207220094 0),COLLEGE STATION 1 0,8094,-96.261783,30.55053473
PointZ (-96.25098300000000506 30.55208484301140004 0),COLLEGE STATION 1 1,8095,-96.250983,30.55208484
PointZ (-95.84546100000000024 32.70592575533059687 0),EDGEWOOD 0,8096,-95.845461,32.70592576
PointZ (-94.88263999999999498 31.81989700290949941 0),CUSHING 1 0,8097,-94.88264,31.819897
PointZ (-94.8646399999999943 31.82295590143489861 0),CUSHING 1 1,8098,-94.86464,31.8229559
PointZ (-94.88804000000000372 31.81515549194499926 0),CUSHING 1 2,8099,-94.88804,31.81515549
PointZ (-95.16896400000000256 32.28935062786690224 0),TYLER 2 0,8100,-95.168964,32.28935063
PointZ (-95.05308999999999742 31.60375217960130101 0),ALTO 0,8101,-95.05309,31.60375218
PointZ (-96.67998099999999795 30.99230844090379833 0),CALVERT 0,8102,-96.679981,30.99230844
PointZ (-96.14377799999999752 31.32029429016969857 0),JEWETT 2 0,8103,-96.143778,31.32029429
PointZ (-96.04576600000000042 30.35842231642670086 0),NAVASOTA 0,8104,-96.045766,30.35842232
PointZ (-95.1507000000000005 33.32733141890089712 0),MOUNT PLEASANT 2 0,8105,-95.1507,33.32733142
PointZ (-95.13989999999999725 33.32281936525149746 0),MOUNT PLEASANT 2 1,8106,-95.1399,33.32281937
PointZ (-95.18809799999999655 33.01387705443499954 0),SCROGGINS 0,8107,-95.188098,33.01387705
PointZ (-95.98566599999999482 32.69266573091469752 0),WILLS POINT 0,8108,-95.985666,32.69266573
PointZ (-95.89704700000000059 32.08367298804949996 0),ATHENS 2 0,8109,-95.897047,32.08367299
PointZ (-95.90393600000000163 32.98020179616190006 0),POINT 0,8110,-95.903936,32.9802018
PointZ (-94.63241399999999715 31.28786301487269839 0),LUFKIN 2 0,8111,-94.632414,31.28786301
PointZ (-94.9718340000000012 31.92762930190989934 0),JACKSONVILLE 1 0,8112,-94.971834,31.9276293
PointZ (-94.95383400000000051 31.92915697663120156 0),JACKSONVILLE 1 1,8113,-94.953834,31.92915698
PointZ (-94.95383400000000051 31.91846269848780082 0),JACKSONVILLE 1 2,8114,-94.953834,31.9184627
PointZ (-94.97723399999999572 31.92900420339270084 0),JACKSONVILLE 1 3,8115,-94.977234,31.9290042
PointZ (-94.97723399999999572 31.92594881796519957 0),JACKSONVILLE 1 4,8116,-94.977234,31.92594882
PointZ (-94.97723399999999572 31.92289333101509996 0),JACKSONVILLE 1 5,8117,-94.977234,31.92289333
PointZ (-95.24673900000000515 31.17811854041359965 0),CROCKETT 0,8118,-95.246739,31.17811854
PointZ (-94.69502900000000523 31.91322638774959941 0),HENDERSON 1 0,8119,-94.695029,31.91322639
PointZ (-96.30308399999999835 30.7853659015365011 0),BRYAN 3 0,8120,-96.303084,30.7853659
PointZ (-95.24797999999999831 31.93444459170689953 0),JACKSONVILLE 2 0,8121,-95.24798,31.93444459
PointZ (-96.53943599999999492 30.7337212949948011 0),BRYAN 5 0,8122,-96.539436,30.73372129
PointZ (-96.0052299999999974 32.11832338298840028 0),MALAKOFF 0,8123,-96.00523,32.11832338
PointZ (-95.79423400000000299 33.08753988994249795 0),CUMBY 0,8124,-95.794234,33.08753989
PointZ (-94.51821599999999535 31.49984292979790013 0),NACOGDOCHES 1 0,8125,-94.518216,31.49984293
PointZ (-95.02370000000000516 33.07812664147640191 0),MOUNT PLEASANT 1 0,8126,-95.0237,33.07812664
PointZ (-95.00570000000000448 33.08114312198860318 0),MOUNT PLEASANT 1 1,8127,-95.0057,33.08114312
PointZ (-95.00570000000000448 33.07058496580920348 0),MOUNT PLEASANT 1 2,8128,-95.0057,33.07058497
PointZ (-95.02909999999999968 33.07797580245770064 0),MOUNT PLEASANT 1 3,8129,-95.0291,33.0779758
PointZ (-95.02909999999999968 33.07495920787189903 0),MOUNT PLEASANT 1 4,8130,-95.0291,33.07495921
PointZ (-95.02909999999999968 33.07194250984650097 0),MOUNT PLEASANT 1 5,8131,-95.0291,33.07194251
PointZ (-96.22075700000000609 31.46968896102099933 0),TEAGUE 0,8132,-96.220757,31.46968896
PointZ (-95.31022799999999506 32.22288471158999812 0),TYLER 7 0,8133,-95.310228,32.22288471
PointZ (-95.29942800000000602 32.22440746055030303 0),TYLER 7 1,8134,-95.299428,32.22440746
PointZ (-95.30626200000000381 32.34874917758830293 0),TYLER 6 0,8135,-95.306262,32.34874918
PointZ (-95.55915400000000659 32.91451616422939708 0),YANTIS 0,8136,-95.559154,32.91451616
PointZ (-95.11765300000000423 31.38001759537910118 0),POLLOK 0,8137,-95.117653,31.3800176
PointZ (-95.07768799999999487 32.35198744892650069 0),TYLER 1 0,8138,-95.077688,32.35198745
PointZ (-96.31518400000000213 30.60134674198269877 0),COLLEGE STATION 2 0,8139,-96.315184,30.60134674
