TSMachine,MargCost $/MWh,MVABase,MWMax,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MWMin,MvarMin,MvarMax,CostModel,PartFact,Fuel Cost $/MBTU,Heat Rate MBTU/MWh
GENSAL,0,8.09,8,77200,WAT (Water),GREAT FALLS 6 1,3,Closed,5.32,-0.39,1.0192,NO,YES,0.87,-0.39,3.07,Cubic,8,0,
GENSAL,0,8.3,6.7,20397,WAT (Water),FOLSOM 3 2,2,Closed,5.31,-0.33,1.0192,NO,YES,1.35,-0.33,2.57,Cubic,6.7,0,
GENSAL,0,9.31,6.9,10966,WAT (Water),PACKWOOD 1,2,Closed,5.28,-0.34,1.02214,NO,YES,0.81,-0.34,2.65,Cubic,6.9,0,
,0,7.5,7.5,25969,WND (Wind),TEHACHAPI 5 4,2,Closed,5.27,1.6,1.045,NO,YES,1.52,-1.08,1.6,Cubic,7.5,0,
GENSAL,0,7.99,7.2,13613,WAT (Water),PROSPECT 3,1,Closed,5.26,-0.35,1.02116,NO,YES,1.1,-0.35,2.76,Cubic,7.2,0,
GENSAL,0,11.25,7.5,74222,WAT (Water),BOISE 14 5,1,Closed,5.26,2.88,1.02508,NO,YES,2.34,-0.37,2.88,Cubic,7.5,0,
,0,10.12,8.58,13549,SUN (Solar),DEXTER 2 2,5,Closed,5.17,0,1.0192,NO,YES,2.45,0,0,Cubic,8.58,0,
,0,9,9,29056,SUN (Solar),TWENTYNINE PALMS 3 3,1,Closed,5.17,0,1.01972,NO,YES,2.27,0,0,Cubic,9,0,
GENSAL,0,10.31,10.2,23296,WAT (Water),AUBERRY 1 6,1,Closed,5.07,-0.5,1.02704,NO,YES,2.79,-0.5,3.92,Cubic,10.2,0,
GENSAL,0,8,8,74268,WAT (Water),IDAHO FALLS 8 1,1,Closed,5.03,-0.39,1.02165,NO,YES,1.04,-0.39,3.07,Cubic,8,0,
,0,8.71,6.67,28829,SUN (Solar),CALIPATRIA 3 4,2,Closed,5.01,0,1.01584,NO,YES,1.25,0,0,Cubic,6.67,0,
GENSAL,0,7.6,7.6,20370,WAT (Water),MONTGOMERY CREEK 2 6,1,Closed,4.98,0.84,1.02606,NO,YES,2.98,-0.37,2.92,Cubic,7.6,0,
GENSAL,0,12.1,12.1,20384,WAT (Water),FORBESTOWN 1 3,1,Closed,4.8,-0.59,1.02174,NO,YES,1.96,-0.59,4.65,Cubic,12.1,0,
,0,8.18,6.9,25970,WND (Wind),TEHACHAPI 5 5,1,Closed,4.64,1.47,1.045,NO,YES,2.08,-0.99,1.47,Cubic,6.9,0,
GENSAL,0,8.22,6.7,20397,WAT (Water),FOLSOM 3 2,1,Closed,4.62,-0.33,1.0192,NO,YES,2.22,-0.33,2.57,Cubic,6.7,0,
,0,8.8,8,53301,SUN (Solar),DEMING 4 2,1,Closed,4.59,0,1.0192,NO,YES,0.9,0,0,Cubic,8,0,
GENSAL,0,10.88,9.3,53224,WAT (Water),FARMINGTON 5 4,1,Closed,4.59,-0.46,1.01724,NO,YES,0.99,-0.46,3.57,Cubic,9.3,0,
GENSAL,0,8,8,77200,WAT (Water),GREAT FALLS 6 1,1,Closed,4.35,-0.39,1.0192,NO,YES,1.43,-0.39,3.07,Cubic,8,0,
GENSAL,0,6.67,6.6,26206,WAT (Water),KERNVILLE 2,1,Closed,4.32,-0.32,1.0192,NO,YES,1.3,-0.32,2.53,Cubic,6.6,0,
GENSAL,0,8.35,8.25,74333,WAT (Water),HAGERMAN 6 3,2,Closed,4.14,0.78,1.029,NO,YES,2.42,-0.4,3.17,Cubic,8.25,0,
GENSAL,0,6.94,6.8,20371,WAT (Water),MONTGOMERY CREEK 2 7,1,Closed,3.98,-0.33,1.02606,NO,YES,0.75,-0.33,2.61,Cubic,6.8,0,
GENROU,23.19,7.53,7.5,70167,NG (Natural Gas),GILLETTE 6 1,3,Closed,3.73,-0.83,1.02214,YES,YES,3.62,-0.83,3.82,Cubic,7.5,5.135,4.516066212
GENSAL,0,6.93,6.93,74248,WAT (Water),RUPERT 2 5,1,Closed,3.4,-0.34,1.0192,NO,YES,0.91,-0.34,2.66,Cubic,6.93,0,
GENROU,27.45,8.33,7.5,70167,NG (Natural Gas),GILLETTE 6 1,2,Closed,3.36,-0.83,1.02214,YES,YES,3.25,-0.83,3.82,Cubic,7.5,5.135,5.345666991
GENROU,24.89,9.63,7.5,70167,NG (Natural Gas),GILLETTE 6 1,9,Closed,3.28,-0.83,1.02214,YES,YES,3.17,-0.83,3.82,Cubic,7.5,5.135,4.847127556
GENROU,23.53,7.5,7.5,70167,NG (Natural Gas),GILLETTE 6 1,1,Closed,2.97,-0.83,1.02214,YES,YES,2.86,-0.83,3.82,Cubic,7.5,5.135,4.582278481
GENROU,19.08,10.44,9.15,77264,NG (Natural Gas),BUTTE 3 2,5,Closed,2.92,-0.66,1.01822,YES,YES,2.79,-1.02,4.66,Cubic,9.15,3.986,4.786753638
GENROU,27.52,7.65,6.83,70147,BIT (Bituminous Coal),GREEN RIVER 3 1,3,Closed,2.61,-0.83,1.01822,YES,YES,2.51,-0.83,3.18,Cubic,6.83,4.019,6.847474496
GENROU,24.09,8.2,7.5,70167,NG (Natural Gas),GILLETTE 6 1,6,Closed,2.46,-0.83,1.02214,YES,YES,2.35,-0.83,3.82,Cubic,7.5,5.135,4.691333982
GENROU,25.23,10.83,7.5,70167,NG (Natural Gas),GILLETTE 6 1,4,Closed,1.96,-0.83,1.02214,YES,YES,1.85,-0.83,3.82,Cubic,7.5,5.135,4.913339825
GENROU,25.66,7.63,7.5,70167,NG (Natural Gas),GILLETTE 6 1,7,Closed,1.74,-0.83,1.02214,YES,YES,1.63,-0.83,3.82,Cubic,7.5,5.135,4.99707887
GENROU,23.95,8.28,6.83,70147,BIT (Bituminous Coal),GREEN RIVER 3 1,2,Closed,1.71,-0.83,1.01822,YES,YES,1.61,-0.83,3.18,Cubic,6.83,4.019,5.959193829
GENROU,29.57,8.26,6.83,70147,BIT (Bituminous Coal),GREEN RIVER 3 1,4,Closed,1.53,-0.83,1.01822,YES,YES,1.43,-0.83,3.18,Cubic,6.83,4.019,7.35755163
GENROU,25.25,10.15,7.5,70167,NG (Natural Gas),GILLETTE 6 1,5,Closed,1.39,-0.83,1.02214,YES,YES,1.28,-0.83,3.82,Cubic,7.5,5.135,4.917234664
GENROU,28.84,6.83,6.83,70147,BIT (Bituminous Coal),GREEN RIVER 3 1,5,Closed,1.02,-0.83,1.01822,YES,YES,0.92,-0.83,3.18,Cubic,6.83,4.019,7.175914407
GENROU,26.37,7.5,7.5,70167,NG (Natural Gas),GILLETTE 6 1,8,Closed,0.94,-0.83,1.02214,YES,YES,0.83,-0.83,3.82,Cubic,7.5,5.135,5.135345667
GENROU,0,9.06,6.7,25933,NG (Natural Gas),NORWALK 4 4,2,Open,0,0,1.027,YES,YES,2.88,-0.74,3.41,Cubic,6.7,3.643,0
GENROU,0,16.91,15.35,25933,NG (Natural Gas),NORWALK 4 4,1,Open,0,0,1.027,YES,YES,3.95,-1.7,7.81,Cubic,15.35,3.643,0
GENROU,0,17.09,15.35,25932,NG (Natural Gas),NORWALK 4 3,2,Open,0,0,1.038,YES,YES,6.74,-1.7,7.81,Cubic,15.35,3.655,0
GENSAL,0,119,119,20395,WAT (Water),REDDING 8 9,1,Open,0,0,1.02508,NO,YES,44.8,-5.83,45.7,Cubic,119,0,
GENSAL,0,156.07,119,20394,WAT (Water),REDDING 8 8,1,Open,0,0,1.046,NO,YES,17.7,-5.83,45.7,Cubic,119,0,
,0,25.74,20,25918,SUN (Solar),BAKERSFIELD 25 1,3,Open,0,0,1.0192,NO,YES,6.9,0,0,Cubic,20,0,
,0,12,12,25918,SUN (Solar),BAKERSFIELD 25 1,2,Open,0,0,1.0192,NO,YES,5.74,0,0,Cubic,12,0,
,0,301.5,201,60629,WND (Wind),PEETZ 1 4,1,Open,0,0,1.042,NO,YES,49.5,-28.94,42.81,Cubic,201,0,
,0,69.54,46.8,25917,WND (Wind),MOJAVE 3 1,2,Open,0,0,1.0425,NO,YES,5.97,-6.74,9.97,Cubic,46.8,0,
GENROU,0,38.42,37.7,10890,NG (Natural Gas),SUMAS 4,1,Open,0,0,1.0327,YES,YES,15.1,-4.18,19.19,Cubic,37.7,3.356,0
GENROU,0,10.37,10.27,25915,NG (Natural Gas),BAKERSFIELD 24 1,3,Open,0,0,1.01332,YES,YES,3.57,-1.14,5.23,Cubic,10.27,3.194,0
GENSAL,0,31.56,24.6,20385,WAT (Water),MEADOW VALLEY 2 1,3,Open,0,0,1.04,NO,YES,11.46,-1.21,9.45,Cubic,24.6,0,
GENROU,0,50.61,46.5,53288,NG (Natural Gas),LORDSBURG 2 1,1,Open,0,0,1.04,YES,YES,19.32,-5.16,23.67,Cubic,46.5,4.31,0
GENROU,25.32,45.38,38.2,25911,BIT (Bituminous Coal),BAKERSFIELD 23 2,1,Open,0,0,1.035,YES,YES,16.78,-4.66,17.8,Cubic,38.2,3.037,8.336509915
GENROU,0,37.6,30.4,53279,NG (Natural Gas),BLOOMFIELD 2 2,4,Open,0,0,1.0192,YES,YES,14.19,-3.37,15.47,Cubic,30.4,3.28,0
,0,20.65,20.2,53263,SUN (Solar),LA MESA 5 2,1,Open,0,0,1.0024,NO,YES,2.11,0,0,Cubic,20.2,0,
,0,25.13,20,25900,SUN (Solar),ROSAMOND 5 1,1,Open,0,0,1.04,NO,YES,8.67,0,0,Cubic,20,0,
GENROU,0,233.41,216.67,53254,NG (Natural Gas),DEMING 3 5,1,Open,0,0,1.02,YES,YES,99.94,-24.05,110.28,Cubic,216.67,3.814,0
GENSAL,0,178.44,129,11081,WAT (Water),PATEROS 8,1,Open,0,0,1.049,NO,YES,25.41,-6.32,49.54,Cubic,129,0,
GENSAL,0,16.92,16.92,10731,WAT (Water),SHELTON 3 2,3,Open,0,0,1.01724,NO,YES,3.04,-0.83,6.5,Cubic,16.92,0,
GENROU,0,20.75,15,53248,NG (Natural Gas),ALGODONES 2 1,1,Open,0,0,1.043,YES,YES,4.3,-1.67,7.64,Cubic,15,4.249,0
,0,161.5,110,25896,SUN (Solar),ROSAMOND 4 3,1,Open,0,0,1.02407,NO,YES,30.64,0,0,Cubic,110,0,
GENSAL,0,75.96,58.95,20376,WAT (Water),MEADOW VALLEY 1 3,1,Open,0,0,1.0143,NO,YES,7.43,-2.89,22.64,Cubic,58.95,0,
GENROU,19.32,7.69,7.57,53236,BIT (Bituminous Coal),TYRONE 1,5,Open,0,0,1.0192,YES,YES,2.16,-0.92,3.53,Cubic,7.57,2.317,8.336509915
,0,276.13,253,25887,SUN (Solar),LANCASTER 7 4,1,Open,0,0,1.01347,NO,YES,57.14,0,0,Cubic,253,0,
GENROU,19.32,11.35,7.57,53236,BIT (Bituminous Coal),TYRONE 1,4,Open,0,0,1.0192,YES,YES,2.31,-0.92,3.53,Cubic,7.57,2.317,8.336509915
GENROU,19.32,7.57,7.57,53236,BIT (Bituminous Coal),TYRONE 1,3,Open,0,0,1.0192,YES,YES,3.33,-0.92,3.53,Cubic,7.57,2.317,8.336509915
GENSAL,0,146.95,135,10883,WAT (Water),DAYTON 3 10,1,Open,0,0,1.02508,NO,YES,57.54,-6.62,51.84,Cubic,135,0,
,0,65.04,50.4,53226,WND (Wind),DEMING 2 1,1,Open,0,0,1.0192,NO,YES,21.43,-7.26,10.74,Cubic,50.4,0,
GENSAL,0,7.46,6.7,20371,WAT (Water),MONTGOMERY CREEK 2 7,2,Open,0,0,1.02606,NO,YES,2.81,-0.33,2.57,Cubic,6.7,0,
GENSAL,0,129.99,129,11078,WAT (Water),PATEROS 5,1,Open,0,0,1.02802,NO,YES,23.87,-6.32,49.54,Cubic,129,0,
GENROU,0,12.14,12,25875,NG (Natural Gas),CARSON 7 2,1,Open,0,0,1.04,YES,YES,4.31,-1.33,6.11,Cubic,12,3.667,0
GENROU,23.38,519.26,462,53215,BIT (Bituminous Coal),WATERFLOW 4,1,Open,0,0,1.0475,YES,YES,112.42,-56.36,215.29,Cubic,462,2.805,8.336509915
GENSAL,0,183.66,135,10882,WAT (Water),DAYTON 3 9,1,Open,0,0,1.02508,NO,YES,26.85,-6.62,51.84,Cubic,135,0,
GENROU,19.32,10.47,7.57,53236,BIT (Bituminous Coal),TYRONE 1,6,Open,0,0,1.0192,YES,YES,1.19,-0.92,3.53,Cubic,7.57,2.317,8.336509915
GENROU,0,54.24,40,50457,NG (Natural Gas),SAINT GEORGE 5 5,1,Open,0,0,1.0338,YES,YES,14.48,-4.44,20.36,Cubic,40,4.013,0
GENROU,21.63,582.83,518.65,50449,BIT (Bituminous Coal),HUNTINGTON 2 4,1,Open,0,0,1.047,YES,YES,136.8,-63.28,241.69,Cubic,518.65,2.595,8.336509915
GENROU,0,67.61,67.5,25874,NG (Natural Gas),CARSON 7 1,1,Open,0,0,1.01577,YES,YES,12.37,-7.49,34.36,Cubic,67.5,4.435,0
,0,194.1,135,25863,WND (Wind),CANTIL 5,1,Open,0,0,1.047,NO,YES,43.11,-19.44,28.76,Cubic,135,0,
GENROU,0,14.03,14,50437,NG (Natural Gas),SALT LAKE CITY 31 1,2,Open,0,0,1.0192,YES,YES,3.26,-1.55,7.13,Cubic,14,3.823,0
GENROU,0,14.26,14,50437,NG (Natural Gas),SALT LAKE CITY 31 1,1,Open,0,0,1.0192,YES,YES,6.41,-1.55,7.13,Cubic,14,3.823,0
,0,160.28,150,20363,WND (Wind),RIO VISTA 2 3,1,Open,0,0,1.04,NO,YES,20.3,-21.6,31.95,Cubic,150,0,
,0,21.1,18.9,50434,WND (Wind),EVANSTON 2 6,1,Open,0,0,1.03684,NO,YES,5.25,-2.72,4.03,Cubic,18.9,0,
,0,34,34,25855,SUN (Solar),CARSON 6 3,1,Open,0,0,1.01324,NO,YES,12.19,0,0,Cubic,34,0,
,0,37.79,36.2,20359,SUN (Solar),WENDEL 2,1,Open,0,0,1.01214,NO,YES,11.35,0,0,Cubic,36.2,0,
GENROU,0,10.13,10.13,50412,NG (Natural Gas),BOUNTIFUL 3 2,1,Open,0,0,1.02884,YES,YES,1.44,-1.12,5.16,Cubic,10.13,3.666,0
,0,50.59,49.96,25845,SUN (Solar),SANTA MARGARITA 1 3,1,Open,0,0,1.01044,NO,YES,22.27,0,0,Cubic,49.96,0,
,0,56.01,49.96,25844,SUN (Solar),SANTA MARGARITA 1 2,2,Open,0,0,1.04,NO,YES,20.99,0,0,Cubic,49.96,0,
GENSAL,0,21.25,16.92,10731,WAT (Water),SHELTON 3 2,2,Open,0,0,1.01724,NO,YES,6.86,-0.83,6.5,Cubic,16.92,0,
,0,13.9,12.5,50393,SUN (Solar),BEAVER 2 2,1,Open,0,0,1.0462,NO,YES,2.63,0,0,Cubic,12.5,0,
,0,62.04,60,25839,SUN (Solar),BAKERSFIELD 21 1,1,Open,0,0,1.0192,NO,YES,16.21,0,0,Cubic,60,0,
GENROU,17.87,8.81,7,50387,BIT (Bituminous Coal),DELTA 2 5,1,Open,0,0,1.05945,YES,YES,3,-0.85,3.26,Cubic,7,2.144,8.336509915
GENROU,0,31.3,27.9,25837,NG (Natural Gas),CARSON 5 2,1,Open,0,0,1.041,YES,YES,5.11,-3.1,14.2,Cubic,27.9,4.11,0
GENROU,0,13.52,11.4,11062,NG (Natural Gas),PASCO 3 1,3,Open,0,0,1.0192,YES,YES,1.74,-1.27,5.8,Cubic,11.4,3.799,0
GENROU,0,13.79,12.5,50369,NG (Natural Gas),SALT LAKE CITY 29 1,2,Open,0,0,1.01724,YES,YES,4.19,-1.39,6.36,Cubic,12.5,3.698,0
GENROU,0,941.78,806,25829,NG (Natural Gas),OXNARD 9 6,1,Open,0,0,1.042,YES,YES,149.58,-89.47,410.25,Cubic,806,3.799,0
GENROU,0,12.63,11.4,11062,NG (Natural Gas),PASCO 3 1,2,Open,0,0,1.0192,YES,YES,2.22,-1.27,5.8,Cubic,11.4,3.799,0
GENROU,0,8.16,7.4,50369,NG (Natural Gas),SALT LAKE CITY 29 1,1,Open,0,0,1.01724,YES,YES,2.56,-0.82,3.77,Cubic,7.4,3.698,0
GENROU,0,7.57,7.5,23513,NG (Natural Gas),JEAN 2 9,1,Open,0,0,1.02606,YES,YES,3.32,-0.83,3.82,Cubic,7.5,3.84,0
GENSAL,0,80.45,70,20351,WAT (Water),REDDING 7 1,2,Open,0,0,1.04,NO,YES,26.28,-3.43,26.88,Cubic,70,0,
GENROU,0,236.59,230.83,50364,NG (Natural Gas),OREM 6 9,1,Open,0,0,1.02214,YES,YES,69.33,-25.62,117.49,Cubic,230.83,4.068,0
GENROU,0,288.13,230.83,50361,NG (Natural Gas),OREM 6 6,1,Open,0,0,1.02214,YES,YES,84.1,-25.62,117.49,Cubic,230.83,4.11,0
GENROU,0,14.44,11.4,11062,NG (Natural Gas),PASCO 3 1,1,Open,0,0,1.0192,YES,YES,3.39,-1.27,5.8,Cubic,11.4,3.799,0
GENSAL,0,38.51,29.6,10873,WAT (Water),WENATCHEE 5 1,2,Open,0,0,1.0192,NO,YES,4.59,-1.45,11.37,Cubic,29.6,0,
,0,23.19,19,41014,SUN (Solar),CHINO VALLEY 2 2,1,Open,0,0,1.00286,NO,YES,4.43,0,0,Cubic,19,0,
GENSAL,0,43.13,42.7,23502,WAT (Water),LA GRANGE 3,1,Open,0,0,1.02508,NO,YES,20.39,-2.09,16.4,Cubic,42.7,0,
GENROU,0,296.19,230.53,41002,NG (Natural Gas),ARLINGTON 12 5,1,Open,0,0,1.044,YES,YES,114.46,-25.59,117.34,Cubic,230.53,4.543,0
GENROU,0,260.16,230.53,41001,NG (Natural Gas),ARLINGTON 12 4,1,Open,0,0,1.02312,YES,YES,47.85,-25.59,117.34,Cubic,230.53,4.563,0
GENROU,0,240.2,237.67,40995,NG (Natural Gas),ARLINGTON 11 5,1,Open,0,0,1.038,YES,YES,45.83,-26.38,120.97,Cubic,237.67,4.545,0
GENROU,0,8.27,8.27,23495,NG (Natural Gas),CHOWCHILLA 2 1,6,Open,0,0,1.0192,YES,YES,1.63,-0.92,4.21,Cubic,8.27,4.02,0
GENROU,0,250.7,237.67,40993,NG (Natural Gas),ARLINGTON 11 3,1,Open,0,0,1.01724,YES,YES,27.21,-26.38,120.97,Cubic,237.67,4.488,0
GENROU,0,11.41,8.27,23495,NG (Natural Gas),CHOWCHILLA 2 1,5,Open,0,0,1.0192,YES,YES,2.05,-0.92,4.21,Cubic,8.27,4.02,0
,0,37.93,32,40990,SUN (Solar),GILA BEND 7 1,1,Open,0,0,1.04,NO,YES,7.12,0,0,Cubic,32,0,
GENSAL,0,234.62,173.23,40989,WAT (Water),CHLORIDE 2 11,1,Open,0,0,1.0241,NO,YES,49.66,-8.49,66.52,Cubic,173.23,0,
GENROU,0,9.11,8.27,23495,NG (Natural Gas),CHOWCHILLA 2 1,4,Open,0,0,1.0192,YES,YES,1.79,-0.92,4.21,Cubic,8.27,4.02,0
GENSAL,0,191.18,173.23,40988,WAT (Water),CHLORIDE 2 10,1,Open,0,0,1.0241,NO,YES,27.82,-8.49,66.52,Cubic,173.23,0,
GENSAL,0,8.21,8.2,20345,WAT (Water),AUBURN 9 3,2,Open,0,0,1.031,NO,YES,1.13,-0.4,3.15,Cubic,8.2,0,
GENROU,0,11.78,8.27,23495,NG (Natural Gas),CHOWCHILLA 2 1,2,Open,0,0,1.0192,YES,YES,2.55,-0.92,4.21,Cubic,8.27,4.02,0
GENROU,0,8.92,8.27,23495,NG (Natural Gas),CHOWCHILLA 2 1,1,Open,0,0,1.0192,YES,YES,1.79,-0.92,4.21,Cubic,8.27,4.02,0
GENSAL,0,8.2,8.2,20345,WAT (Water),AUBURN 9 3,1,Open,0,0,1.031,NO,YES,2.8,-0.4,3.15,Cubic,8.2,0,
GENSAL,0,9.73,8,11054,WAT (Water),FORD 2 1,4,Open,0,0,1.01822,NO,YES,0.92,-0.39,3.07,Cubic,8,0,
,0,32.07,28,10776,SUN (Solar),MOUNT VERNON 4 2,1,Open,0,0,1.00601,NO,YES,3.77,0,0,Cubic,28,0,
GENSAL,0,18.62,16.92,10731,WAT (Water),SHELTON 3 2,1,Open,0,0,1.01724,NO,YES,5.64,-0.83,6.5,Cubic,16.92,0,
GENROU,0,254.34,206.33,40964,NG (Natural Gas),GILA BEND 6 9,1,Open,0,0,1.03684,YES,YES,96.47,-22.9,105.02,Cubic,206.33,4.525,0
GENROU,0,239.42,206.33,40962,NG (Natural Gas),GILA BEND 6 7,1,Open,0,0,1.03684,YES,YES,87.83,-22.9,105.02,Cubic,206.33,4.574,0
GENSAL,0,9.9,9.9,40954,WAT (Water),PHOENIX 76 2,3,Open,0,0,1.053,NO,YES,1.95,-0.49,3.8,Cubic,9.9,0,
GENROU,0,10.66,8.4,23481,NG (Natural Gas),MODESTO 12 9,2,Open,0,0,1.01332,YES,YES,2.89,-0.93,4.28,Cubic,8.4,4.063,0
GENSAL,0,123.1,99.8,40953,WAT (Water),PHOENIX 76 1,1,Open,0,0,1.04,NO,YES,26.54,-4.89,38.32,Cubic,99.8,0,
GENROU,0,10.57,8.4,23481,NG (Natural Gas),MODESTO 12 9,1,Open,0,0,1.01332,YES,YES,1.7,-0.93,4.28,Cubic,8.4,4.063,0
,0,17.64,17.5,40950,SUN (Solar),YUMA 8 1,2,Open,0,0,1.0192,NO,YES,7.65,0,0,Cubic,17.5,0,
,0,20.5,17.5,40950,SUN (Solar),YUMA 8 1,1,Open,0,0,1.0192,NO,YES,6.04,0,0,Cubic,17.5,0,
GENROU,0,12.47,8.4,23480,NG (Natural Gas),MODESTO 12 8,2,Open,0,0,1.01332,YES,YES,3.64,-0.93,4.28,Cubic,8.4,3.535,0
GENROU,0,10.29,8.4,23480,NG (Natural Gas),MODESTO 12 8,1,Open,0,0,1.01332,YES,YES,3.2,-0.93,4.28,Cubic,8.4,3.535,0
GENROU,0,10.67,8.4,23479,NG (Natural Gas),MODESTO 12 7,2,Open,0,0,1.02214,YES,YES,2.44,-0.93,4.28,Cubic,8.4,3.519,0
GENROU,0,133.28,113.6,40944,NG (Natural Gas),TEMPE 10 6,1,Open,0,0,1.02528,YES,YES,51.91,-12.61,57.82,Cubic,113.6,4.73,0
GENSAL,0,267.8,218.67,40929,WAT (Water),PAGE 3 8,1,Open,0,0,1.02606,NO,YES,75.62,-10.71,83.97,Cubic,218.67,0,
GENSAL,0,218.67,218.67,40928,WAT (Water),PAGE 3 7,1,Open,0,0,1.02606,NO,YES,65.96,-10.71,83.97,Cubic,218.67,0,
GENSAL,0,265.1,218.67,40926,WAT (Water),PAGE 3 5,1,Open,0,0,1.02606,NO,YES,44.45,-10.71,83.97,Cubic,218.67,0,
GENSAL,0,133,94.5,23469,WAT (Water),SNELLING 1,2,Open,0,0,1.0192,NO,YES,35.66,-4.63,36.29,Cubic,94.5,0,
GENSAL,0,12.5,9,23469,WAT (Water),SNELLING 1,1,Open,0,0,1.0192,NO,YES,3.16,-0.44,3.46,Cubic,9,0,
,0,29.74,27.2,40918,SUN (Solar),SNOWFLAKE 2 1,1,Open,0,0,1.0192,NO,YES,11.16,0,0,Cubic,27.2,0,
GENSAL,0,10,10,10869,WAT (Water),NINE MILE FALLS 2 2,1,Open,0,0,1.02064,NO,YES,3.11,-0.49,3.84,Cubic,10,0,
GENROU,0,302.8,220.85,40914,NG (Natural Gas),TONOPAH 4 6,1,Open,0,0,1.03488,YES,YES,91.42,-24.51,112.41,Cubic,220.85,4.464,0
GENSAL,0,20.12,16.6,23460,WAT (Water),BIG CREEK 4 3,1,Open,0,0,1.051,NO,YES,2.4,-0.81,6.37,Cubic,16.6,0,
GENSAL,0,14.78,14.5,20330,WAT (Water),STRAWBERRY VALLEY 2 1,1,Open,0,0,1.0192,NO,YES,6.21,-0.71,5.57,Cubic,14.5,0,
GENROU,25.68,454.51,441.45,40879,BIT (Bituminous Coal),SPRINGERVILLE 2 5,1,Open,0,0,1.02018,YES,YES,150.12,-53.86,205.72,Cubic,441.45,3.081,8.336509915
,0,35.45,28,23441,SUN (Solar),MENDOTA 2 1,3,Open,0,0,1.0192,NO,YES,11.47,0,0,Cubic,28,0,
,0,12.66,12.5,23441,SUN (Solar),MENDOTA 2 1,1,Open,0,0,1.0192,NO,YES,4.56,0,0,Cubic,12.5,0,
GENSAL,0,66.71,51.82,10773,WAT (Water),ROCKPORT 1 5,1,Open,0,0,1.0241,NO,YES,20.88,-2.54,19.9,Cubic,51.83,0,
GENROU,0,35.9,31.3,40861,NG (Natural Gas),YUMA 7 1,1,Open,0,0,1.04,YES,YES,13.16,-3.47,15.93,Cubic,31.3,4.284,0
GENSAL,0,29.75,26.7,20323,WAT (Water),BURNEY 2 1,2,Open,0,0,1.0192,NO,YES,11.37,-1.31,10.25,Cubic,26.7,0,
GENSAL,0,198.62,173.3,11044,WAT (Water),METALINE FALLS 7,1,Open,0,0,1.047,NO,YES,43.01,-8.49,66.55,Cubic,173.3,0,
,0,176.74,140,40850,SUN (Solar),GILA BEND 4 4,1,Open,0,0,1.00734,NO,YES,35.55,0,0,Cubic,140,0,
GENSAL,0,74.89,55,23436,WAT (Water),FRESNO 25 1,1,Open,0,0,1.0192,NO,YES,20.65,-2.69,21.12,Cubic,55,0,
GENSAL,0,173.89,173.3,11043,WAT (Water),METALINE FALLS 6,1,Open,0,0,1.02606,NO,YES,80.85,-8.49,66.55,Cubic,173.3,0,
GENROU,0,230.53,230.53,40836,NG (Natural Gas),ARLINGTON 9 2,1,Open,0,0,1.03593,YES,YES,101.25,-25.59,117.34,Cubic,230.53,4.847,0
GENSAL,0,173.3,173.3,11042,WAT (Water),METALINE FALLS 5,1,Open,0,0,1.047,NO,YES,79.19,-8.49,66.55,Cubic,173.3,0,
GENSAL,0,184.58,133,20313,WAT (Water),CAMINO 6,1,Open,0,0,1.03684,NO,YES,62.15,-6.52,51.07,Cubic,133,0,
GENSAL,0,233.04,173.3,11041,WAT (Water),METALINE FALLS 4,1,Open,0,0,1.047,NO,YES,77.02,-8.49,66.55,Cubic,173.3,0,
GENROU,0,32.17,26.95,40806,NG (Natural Gas),TUCSON 49 2,4,Open,0,0,1.01381,YES,YES,5.99,-2.99,13.72,Cubic,26.95,3.905,0
GENROU,0,26.95,26.95,40806,NG (Natural Gas),TUCSON 49 2,2,Open,0,0,1.01381,YES,YES,6.1,-2.99,13.72,Cubic,26.95,3.905,0
GENSAL,0,72.34,52.4,11037,WAT (Water),CONCRETE 2 1,3,Open,0,0,1.02116,NO,YES,6.25,-2.57,20.12,Cubic,52.4,0,
GENROU,0,190.68,183.53,40800,NG (Natural Gas),PHOENIX 73 7,1,Open,0,0,1.02704,YES,YES,68.92,-20.37,93.42,Cubic,183.53,4.594,0
GENROU,0,209.51,183.53,40799,NG (Natural Gas),PHOENIX 73 6,1,Open,0,0,1.02704,YES,YES,70.88,-20.37,93.42,Cubic,183.53,4.63,0
,0,55.92,55,20304,SUN (Solar),MIDDLETOWN 1 1,2,Open,0,0,1.04,NO,YES,24.43,0,0,Cubic,55,0,
,0,31.44,28.33,40793,SUN (Solar),TONOPAH 3 1,6,Open,0,0,1.0192,NO,YES,10.07,0,0,Cubic,28.33,0,
,0,61.66,55,20304,SUN (Solar),MIDDLETOWN 1 1,1,Open,0,0,1.04,NO,YES,11.02,0,0,Cubic,55,0,
,0,31.88,28.33,40793,SUN (Solar),TONOPAH 3 1,3,Open,0,0,1.0192,NO,YES,3.26,0,0,Cubic,28.33,0,
,0,76.9,52,23396,SUN (Solar),JEAN 1 2,1,Open,0,0,1.03727,NO,YES,18.72,0,0,Cubic,52,0,
GENSAL,0,59.51,54.3,40775,WAT (Water),PHOENIX 72 1,2,Open,0,0,1.0192,NO,YES,8.46,-2.66,20.85,Cubic,54.3,0,
