TSMachine,MargCost $/MWh,MVABase,MWMax,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MWMin,MvarMin,MvarMax,CostModel,PartFact,Fuel Cost $/MBTU,Heat Rate MBTU/MWh
GENSAL,0.0,156.07,119.0,203941,WAT (Water),REDDING 8 8,1,Open,0.0,0.0,1.046,NO,YES,17.7,-5.83,45.7,Cubic,119.0,0.0,
,0.0,25.74,20.0,259181,SUN (Solar),BAKERSFIELD 25 1,3,Open,0.0,0.0,1.0192,NO,YES,6.9,0.0,0.0,Cubic,20.0,0.0,
,0.0,12.0,12.0,259181,SUN (Solar),BAKERSFIELD 25 1,2,Open,0.0,0.0,1.0192,NO,YES,5.74,0.0,0.0,Cubic,12.0,0.0,
,0.0,301.5,201.0,606291,WND (Wind),PEETZ 1 4,1,Open,0.0,0.0,1.042,NO,YES,49.5,-28.94,42.81,Cubic,201.0,0.0,
,0.0,69.54,46.8,259171,WND (Wind),MOJAVE 3 1,2,Open,0.0,0.0,1.0425,NO,YES,5.97,-6.74,9.97,Cubic,46.8,0.0,
GENROU,0.0,38.42,37.7,108901,NG (Natural Gas),SUMAS 4,1,Open,0.0,0.0,1.0327,YES,YES,15.1,-4.18,19.19,Cubic,37.7,3.356,0.0
GENROU,0.0,10.37,10.27,259151,NG (Natural Gas),BAKERSFIELD 24 1,3,Open,0.0,0.0,1.01332,YES,YES,3.57,-1.14,5.23,Cubic,10.27,3.194,0.0
GENSAL,0.0,31.56,24.6,203851,WAT (Water),MEADOW VALLEY 2 1,3,Open,0.0,0.0,1.04,NO,YES,11.46,-1.21,9.45,Cubic,24.6,0.0,
GENROU,0.0,50.61,46.5,532881,NG (Natural Gas),LORDSBURG 2 1,1,Open,0.0,0.0,1.04,YES,YES,19.32,-5.16,23.67,Cubic,46.5,4.31,0.0
GENROU,25.32,45.38,38.2,259111,BIT (Bituminous Coal),BAKERSFIELD 23 2,1,Open,0.0,0.0,1.035,YES,YES,16.78,-4.66,17.8,Cubic,38.2,3.037,8.336509915
GENROU,0.0,37.6,30.4,532791,NG (Natural Gas),BLOOMFIELD 2 2,4,Open,0.0,0.0,1.0192,YES,YES,14.19,-3.37,15.47,Cubic,30.4,3.28,0.0
,0.0,20.65,20.2,532631,SUN (Solar),LA MESA 5 2,1,Open,0.0,0.0,1.0024,NO,YES,2.11,0.0,0.0,Cubic,20.2,0.0,
,0.0,25.13,20.0,259001,SUN (Solar),ROSAMOND 5 1,1,Open,0.0,0.0,1.04,NO,YES,8.67,0.0,0.0,Cubic,20.0,0.0,
GENROU,0.0,233.41,216.67,532541,NG (Natural Gas),DEMING 3 5,1,Open,0.0,0.0,1.02,YES,YES,99.94,-24.05,110.28,Cubic,216.67,3.814,0.0
GENSAL,0.0,178.44,129.0,110811,WAT (Water),PATEROS 8,1,Open,0.0,0.0,1.049,NO,YES,25.41,-6.32,49.54,Cubic,129.0,0.0,
GENSAL,0.0,16.92,16.92,107311,WAT (Water),SHELTON 3 2,3,Open,0.0,0.0,1.01724,NO,YES,3.04,-0.83,6.5,Cubic,16.92,0.0,
GENROU,0.0,20.75,15.0,532481,NG (Natural Gas),ALGODONES 2 1,1,Open,0.0,0.0,1.043,YES,YES,4.3,-1.67,7.64,Cubic,15.0,4.249,0.0
,0.0,161.5,110.0,258961,SUN (Solar),ROSAMOND 4 3,1,Open,0.0,0.0,1.02407,NO,YES,30.64,0.0,0.0,Cubic,110.0,0.0,
GENSAL,0.0,75.96,58.95,203761,WAT (Water),MEADOW VALLEY 1 3,1,Open,0.0,0.0,1.0143,NO,YES,7.43,-2.89,22.64,Cubic,58.95,0.0,
GENROU,19.32,7.69,7.57,532361,BIT (Bituminous Coal),TYRONE 1,5,Open,0.0,0.0,1.0192,YES,YES,2.16,-0.92,3.53,Cubic,7.57,2.317,8.336509915
,0.0,276.13,253.0,258871,SUN (Solar),LANCASTER 7 4,1,Open,0.0,0.0,1.01347,NO,YES,57.14,0.0,0.0,Cubic,253.0,0.0,
GENROU,19.32,11.35,7.57,532361,BIT (Bituminous Coal),TYRONE 1,4,Open,0.0,0.0,1.0192,YES,YES,2.31,-0.92,3.53,Cubic,7.57,2.317,8.336509915
GENROU,19.32,7.57,7.57,532361,BIT (Bituminous Coal),TYRONE 1,3,Open,0.0,0.0,1.0192,YES,YES,3.33,-0.92,3.53,Cubic,7.57,2.317,8.336509915
GENSAL,0.0,146.95,135.0,108831,WAT (Water),DAYTON 3 10,1,Open,0.0,0.0,1.02508,NO,YES,57.54,-6.62,51.84,Cubic,135.0,0.0,
,0.0,65.04,50.4,532261,WND (Wind),DEMING 2 1,1,Open,0.0,0.0,1.0192,NO,YES,21.43,-7.26,10.74,Cubic,50.4,0.0,
GENSAL,0.0,7.46,6.7,203711,WAT (Water),MONTGOMERY CREEK 2 7,2,Open,0.0,0.0,1.02606,NO,YES,2.81,-0.33,2.57,Cubic,6.7,0.0,
GENSAL,0.0,129.99,129.0,110781,WAT (Water),PATEROS 5,1,Open,0.0,0.0,1.02802,NO,YES,23.87,-6.32,49.54,Cubic,129.0,0.0,
GENROU,0.0,12.14,12.0,258751,NG (Natural Gas),CARSON 7 2,1,Open,0.0,0.0,1.04,YES,YES,4.31,-1.33,6.11,Cubic,12.0,3.667,0.0
GENROU,23.38,519.26,462.0,532151,BIT (Bituminous Coal),WATERFLOW 4,1,Open,0.0,0.0,1.0475,YES,YES,112.42,-56.36,215.29,Cubic,462.0,2.805,8.336509915
GENSAL,0.0,183.66,135.0,108821,WAT (Water),DAYTON 3 9,1,Open,0.0,0.0,1.02508,NO,YES,26.85,-6.62,51.84,Cubic,135.0,0.0,
GENROU,19.32,10.47,7.57,532361,BIT (Bituminous Coal),TYRONE 1,6,Open,0.0,0.0,1.0192,YES,YES,1.19,-0.92,3.53,Cubic,7.57,2.317,8.336509915
GENROU,0.0,54.24,40.0,504571,NG (Natural Gas),SAINT GEORGE 5 5,1,Open,0.0,0.0,1.0338,YES,YES,14.48,-4.44,20.36,Cubic,40.0,4.013,0.0
GENROU,21.63,582.83,518.65,504491,BIT (Bituminous Coal),HUNTINGTON 2 4,1,Open,0.0,0.0,1.047,YES,YES,136.8,-63.28,241.69,Cubic,518.65,2.595,8.336509915
GENROU,0.0,67.61,67.5,258741,NG (Natural Gas),CARSON 7 1,1,Open,0.0,0.0,1.01577,YES,YES,12.37,-7.49,34.36,Cubic,67.5,4.435,0.0
,0.0,194.1,135.0,258631,WND (Wind),CANTIL 5,1,Open,0.0,0.0,1.047,NO,YES,43.11,-19.44,28.76,Cubic,135.0,0.0,
GENROU,0.0,14.03,14.0,504371,NG (Natural Gas),SALT LAKE CITY 31 1,2,Open,0.0,0.0,1.0192,YES,YES,3.26,-1.55,7.13,Cubic,14.0,3.823,0.0
GENROU,0.0,14.26,14.0,504371,NG (Natural Gas),SALT LAKE CITY 31 1,1,Open,0.0,0.0,1.0192,YES,YES,6.41,-1.55,7.13,Cubic,14.0,3.823,0.0
,0.0,160.28,150.0,203631,WND (Wind),RIO VISTA 2 3,1,Open,0.0,0.0,1.04,NO,YES,20.3,-21.6,31.95,Cubic,150.0,0.0,
,0.0,21.1,18.9,504341,WND (Wind),EVANSTON 2 6,1,Open,0.0,0.0,1.03684,NO,YES,5.25,-2.72,4.03,Cubic,18.9,0.0,
,0.0,34.0,34.0,258551,SUN (Solar),CARSON 6 3,1,Open,0.0,0.0,1.01324,NO,YES,12.19,0.0,0.0,Cubic,34.0,0.0,
,0.0,37.79,36.2,203591,SUN (Solar),WENDEL 2,1,Open,0.0,0.0,1.01214,NO,YES,11.35,0.0,0.0,Cubic,36.2,0.0,
GENROU,0.0,10.13,10.13,504121,NG (Natural Gas),BOUNTIFUL 3 2,1,Open,0.0,0.0,1.02884,YES,YES,1.44,-1.12,5.16,Cubic,10.13,3.666,0.0
,0.0,50.59,49.96,258451,SUN (Solar),SANTA MARGARITA 1 3,1,Open,0.0,0.0,1.01044,NO,YES,22.27,0.0,0.0,Cubic,49.96,0.0,
,0.0,56.01,49.96,258441,SUN (Solar),SANTA MARGARITA 1 2,2,Open,0.0,0.0,1.04,NO,YES,20.99,0.0,0.0,Cubic,49.96,0.0,
GENSAL,0.0,21.25,16.92,107311,WAT (Water),SHELTON 3 2,2,Open,0.0,0.0,1.01724,NO,YES,6.86,-0.83,6.5,Cubic,16.92,0.0,
,0.0,13.9,12.5,503931,SUN (Solar),BEAVER 2 2,1,Open,0.0,0.0,1.0462,NO,YES,2.63,0.0,0.0,Cubic,12.5,0.0,
,0.0,62.04,60.0,258391,SUN (Solar),BAKERSFIELD 21 1,1,Open,0.0,0.0,1.0192,NO,YES,16.21,0.0,0.0,Cubic,60.0,0.0,
GENROU,17.87,8.81,7.0,503871,BIT (Bituminous Coal),DELTA 2 5,1,Open,0.0,0.0,1.05945,YES,YES,3.0,-0.85,3.26,Cubic,7.0,2.144,8.336509915
GENROU,0.0,31.3,27.9,258371,NG (Natural Gas),CARSON 5 2,1,Open,0.0,0.0,1.041,YES,YES,5.11,-3.1,14.2,Cubic,27.9,4.11,0.0
GENROU,0.0,13.52,11.4,110621,NG (Natural Gas),PASCO 3 1,3,Open,0.0,0.0,1.0192,YES,YES,1.74,-1.27,5.8,Cubic,11.4,3.799,0.0
GENROU,0.0,13.79,12.5,503691,NG (Natural Gas),SALT LAKE CITY 29 1,2,Open,0.0,0.0,1.01724,YES,YES,4.19,-1.39,6.36,Cubic,12.5,3.698,0.0
GENROU,0.0,941.78,806.0,258291,NG (Natural Gas),OXNARD 9 6,1,Open,0.0,0.0,1.042,YES,YES,149.58,-89.47,410.25,Cubic,806.0,3.799,0.0
GENROU,0.0,12.63,11.4,110621,NG (Natural Gas),PASCO 3 1,2,Open,0.0,0.0,1.0192,YES,YES,2.22,-1.27,5.8,Cubic,11.4,3.799,0.0
GENROU,0.0,8.16,7.4,503691,NG (Natural Gas),SALT LAKE CITY 29 1,1,Open,0.0,0.0,1.01724,YES,YES,2.56,-0.82,3.77,Cubic,7.4,3.698,0.0
GENROU,0.0,7.57,7.5,235131,NG (Natural Gas),JEAN 2 9,1,Open,0.0,0.0,1.02606,YES,YES,3.32,-0.83,3.82,Cubic,7.5,3.84,0.0
GENSAL,0.0,80.45,70.0,203511,WAT (Water),REDDING 7 1,2,Open,0.0,0.0,1.04,NO,YES,26.28,-3.43,26.88,Cubic,70.0,0.0,
GENROU,0.0,236.59,230.83,503641,NG (Natural Gas),OREM 6 9,1,Open,0.0,0.0,1.02214,YES,YES,69.33,-25.62,117.49,Cubic,230.83,4.068,0.0
GENROU,0.0,288.13,230.83,503611,NG (Natural Gas),OREM 6 6,1,Open,0.0,0.0,1.02214,YES,YES,84.1,-25.62,117.49,Cubic,230.83,4.11,0.0
GENROU,0.0,14.44,11.4,110621,NG (Natural Gas),PASCO 3 1,1,Open,0.0,0.0,1.0192,YES,YES,3.39,-1.27,5.8,Cubic,11.4,3.799,0.0
GENSAL,0.0,38.51,29.6,108731,WAT (Water),WENATCHEE 5 1,2,Open,0.0,0.0,1.0192,NO,YES,4.59,-1.45,11.37,Cubic,29.6,0.0,
,0.0,23.19,19.0,410141,SUN (Solar),CHINO VALLEY 2 2,1,Open,0.0,0.0,1.00286,NO,YES,4.43,0.0,0.0,Cubic,19.0,0.0,
GENSAL,0.0,43.13,42.7,235021,WAT (Water),LA GRANGE 3,1,Open,0.0,0.0,1.02508,NO,YES,20.39,-2.09,16.4,Cubic,42.7,0.0,
GENROU,0.0,296.19,230.53,410021,NG (Natural Gas),ARLINGTON 12 5,1,Open,0.0,0.0,1.044,YES,YES,114.46,-25.59,117.34,Cubic,230.53,4.543,0.0
GENROU,0.0,260.16,230.53,410011,NG (Natural Gas),ARLINGTON 12 4,1,Open,0.0,0.0,1.02312,YES,YES,47.85,-25.59,117.34,Cubic,230.53,4.563,0.0
GENROU,0.0,240.2,237.67,409951,NG (Natural Gas),ARLINGTON 11 5,1,Open,0.0,0.0,1.038,YES,YES,45.83,-26.38,120.97,Cubic,237.67,4.545,0.0
GENROU,0.0,8.27,8.27,234951,NG (Natural Gas),CHOWCHILLA 2 1,6,Open,0.0,0.0,1.0192,YES,YES,1.63,-0.92,4.21,Cubic,8.27,4.02,0.0
GENROU,0.0,250.7,237.67,409931,NG (Natural Gas),ARLINGTON 11 3,1,Open,0.0,0.0,1.01724,YES,YES,27.21,-26.38,120.97,Cubic,237.67,4.488,0.0
GENROU,0.0,11.41,8.27,234951,NG (Natural Gas),CHOWCHILLA 2 1,5,Open,0.0,0.0,1.0192,YES,YES,2.05,-0.92,4.21,Cubic,8.27,4.02,0.0
,0.0,37.93,32.0,409901,SUN (Solar),GILA BEND 7 1,1,Open,0.0,0.0,1.04,NO,YES,7.12,0.0,0.0,Cubic,32.0,0.0,
GENSAL,0.0,234.62,173.23,409891,WAT (Water),CHLORIDE 2 11,1,Open,0.0,0.0,1.0241,NO,YES,49.66,-8.49,66.52,Cubic,173.23,0.0,
GENROU,0.0,9.11,8.27,234951,NG (Natural Gas),CHOWCHILLA 2 1,4,Open,0.0,0.0,1.0192,YES,YES,1.79,-0.92,4.21,Cubic,8.27,4.02,0.0
GENSAL,0.0,191.18,173.23,409881,WAT (Water),CHLORIDE 2 10,1,Open,0.0,0.0,1.0241,NO,YES,27.82,-8.49,66.52,Cubic,173.23,0.0,
GENSAL,0.0,8.21,8.2,203451,WAT (Water),AUBURN 9 3,2,Open,0.0,0.0,1.031,NO,YES,1.13,-0.4,3.15,Cubic,8.2,0.0,
GENROU,0.0,11.78,8.27,234951,NG (Natural Gas),CHOWCHILLA 2 1,2,Open,0.0,0.0,1.0192,YES,YES,2.55,-0.92,4.21,Cubic,8.27,4.02,0.0
GENROU,0.0,8.92,8.27,234951,NG (Natural Gas),CHOWCHILLA 2 1,1,Open,0.0,0.0,1.0192,YES,YES,1.79,-0.92,4.21,Cubic,8.27,4.02,0.0
GENSAL,0.0,8.2,8.2,203451,WAT (Water),AUBURN 9 3,1,Open,0.0,0.0,1.031,NO,YES,2.8,-0.4,3.15,Cubic,8.2,0.0,
GENSAL,0.0,9.73,8.0,110541,WAT (Water),FORD 2 1,4,Open,0.0,0.0,1.01822,NO,YES,0.92,-0.39,3.07,Cubic,8.0,0.0,
,0.0,32.07,28.0,107761,SUN (Solar),MOUNT VERNON 4 2,1,Open,0.0,0.0,1.00601,NO,YES,3.77,0.0,0.0,Cubic,28.0,0.0,
GENSAL,0.0,18.62,16.92,107311,WAT (Water),SHELTON 3 2,1,Open,0.0,0.0,1.01724,NO,YES,5.64,-0.83,6.5,Cubic,16.92,0.0,
GENROU,0.0,254.34,206.33,409641,NG (Natural Gas),GILA BEND 6 9,1,Open,0.0,0.0,1.03684,YES,YES,96.47,-22.9,105.02,Cubic,206.33,4.525,0.0
GENROU,0.0,239.42,206.33,409621,NG (Natural Gas),GILA BEND 6 7,1,Open,0.0,0.0,1.03684,YES,YES,87.83,-22.9,105.02,Cubic,206.33,4.574,0.0
GENSAL,0.0,9.9,9.9,409541,WAT (Water),PHOENIX 76 2,3,Open,0.0,0.0,1.053,NO,YES,1.95,-0.49,3.8,Cubic,9.9,0.0,
GENROU,0.0,10.66,8.4,234811,NG (Natural Gas),MODESTO 12 9,2,Open,0.0,0.0,1.01332,YES,YES,2.89,-0.93,4.28,Cubic,8.4,4.063,0.0
GENSAL,0.0,123.1,99.8,409531,WAT (Water),PHOENIX 76 1,1,Open,0.0,0.0,1.04,NO,YES,26.54,-4.89,38.32,Cubic,99.8,0.0,
GENROU,0.0,10.57,8.4,234811,NG (Natural Gas),MODESTO 12 9,1,Open,0.0,0.0,1.01332,YES,YES,1.7,-0.93,4.28,Cubic,8.4,4.063,0.0
,0.0,17.64,17.5,409501,SUN (Solar),YUMA 8 1,2,Open,0.0,0.0,1.0192,NO,YES,7.65,0.0,0.0,Cubic,17.5,0.0,
,0.0,20.5,17.5,409501,SUN (Solar),YUMA 8 1,1,Open,0.0,0.0,1.0192,NO,YES,6.04,0.0,0.0,Cubic,17.5,0.0,
GENROU,0.0,12.47,8.4,234801,NG (Natural Gas),MODESTO 12 8,2,Open,0.0,0.0,1.01332,YES,YES,3.64,-0.93,4.28,Cubic,8.4,3.535,0.0
GENROU,0.0,10.29,8.4,234801,NG (Natural Gas),MODESTO 12 8,1,Open,0.0,0.0,1.01332,YES,YES,3.2,-0.93,4.28,Cubic,8.4,3.535,0.0
GENROU,0.0,10.67,8.4,234791,NG (Natural Gas),MODESTO 12 7,2,Open,0.0,0.0,1.02214,YES,YES,2.44,-0.93,4.28,Cubic,8.4,3.519,0.0
GENROU,0.0,133.28,113.6,409441,NG (Natural Gas),TEMPE 10 6,1,Open,0.0,0.0,1.02528,YES,YES,51.91,-12.61,57.82,Cubic,113.6,4.73,0.0
GENSAL,0.0,267.8,218.67,409291,WAT (Water),PAGE 3 8,1,Open,0.0,0.0,1.02606,NO,YES,75.62,-10.71,83.97,Cubic,218.67,0.0,
GENSAL,0.0,218.67,218.67,409281,WAT (Water),PAGE 3 7,1,Open,0.0,0.0,1.02606,NO,YES,65.96,-10.71,83.97,Cubic,218.67,0.0,
GENSAL,0.0,265.1,218.67,409261,WAT (Water),PAGE 3 5,1,Open,0.0,0.0,1.02606,NO,YES,44.45,-10.71,83.97,Cubic,218.67,0.0,
GENSAL,0.0,133.0,94.5,234691,WAT (Water),SNELLING 1,2,Open,0.0,0.0,1.0192,NO,YES,35.66,-4.63,36.29,Cubic,94.5,0.0,
GENSAL,0.0,12.5,9.0,234691,WAT (Water),SNELLING 1,1,Open,0.0,0.0,1.0192,NO,YES,3.16,-0.44,3.46,Cubic,9.0,0.0,
,0.0,29.74,27.2,409181,SUN (Solar),SNOWFLAKE 2 1,1,Open,0.0,0.0,1.0192,NO,YES,11.16,0.0,0.0,Cubic,27.2,0.0,
GENSAL,0.0,10.0,10.0,108691,WAT (Water),NINE MILE FALLS 2 2,1,Open,0.0,0.0,1.02064,NO,YES,3.11,-0.49,3.84,Cubic,10.0,0.0,
GENROU,0.0,302.8,220.85,409141,NG (Natural Gas),TONOPAH 4 6,1,Open,0.0,0.0,1.03488,YES,YES,91.42,-24.51,112.41,Cubic,220.85,4.464,0.0
GENSAL,0.0,20.12,16.6,234601,WAT (Water),BIG CREEK 4 3,1,Open,0.0,0.0,1.051,NO,YES,2.4,-0.81,6.37,Cubic,16.6,0.0,
GENSAL,0.0,14.78,14.5,203301,WAT (Water),STRAWBERRY VALLEY 2 1,1,Open,0.0,0.0,1.0192,NO,YES,6.21,-0.71,5.57,Cubic,14.5,0.0,
GENROU,25.68,454.51,441.45,408791,BIT (Bituminous Coal),SPRINGERVILLE 2 5,1,Open,0.0,0.0,1.02018,YES,YES,150.12,-53.86,205.72,Cubic,441.45,3.081,8.336509915
,0.0,35.45,28.0,234411,SUN (Solar),MENDOTA 2 1,3,Open,0.0,0.0,1.0192,NO,YES,11.47,0.0,0.0,Cubic,28.0,0.0,
,0.0,12.66,12.5,234411,SUN (Solar),MENDOTA 2 1,1,Open,0.0,0.0,1.0192,NO,YES,4.56,0.0,0.0,Cubic,12.5,0.0,
GENSAL,0.0,66.71,51.82,107731,WAT (Water),ROCKPORT 1 5,1,Open,0.0,0.0,1.0241,NO,YES,20.88,-2.54,19.9,Cubic,51.83,0.0,
GENROU,0.0,35.9,31.3,408611,NG (Natural Gas),YUMA 7 1,1,Open,0.0,0.0,1.04,YES,YES,13.16,-3.47,15.93,Cubic,31.3,4.284,0.0
GENSAL,0.0,29.75,26.7,203231,WAT (Water),BURNEY 2 1,2,Open,0.0,0.0,1.0192,NO,YES,11.37,-1.31,10.25,Cubic,26.7,0.0,
GENSAL,0.0,198.62,173.3,110441,WAT (Water),METALINE FALLS 7,1,Open,0.0,0.0,1.047,NO,YES,43.01,-8.49,66.55,Cubic,173.3,0.0,
,0.0,176.74,140.0,408501,SUN (Solar),GILA BEND 4 4,1,Open,0.0,0.0,1.00734,NO,YES,35.55,0.0,0.0,Cubic,140.0,0.0,
GENSAL,0.0,74.89,55.0,234361,WAT (Water),FRESNO 25 1,1,Open,0.0,0.0,1.0192,NO,YES,20.65,-2.69,21.12,Cubic,55.0,0.0,
GENSAL,0.0,173.89,173.3,110431,WAT (Water),METALINE FALLS 6,1,Open,0.0,0.0,1.02606,NO,YES,80.85,-8.49,66.55,Cubic,173.3,0.0,
GENROU,0.0,230.53,230.53,408361,NG (Natural Gas),ARLINGTON 9 2,1,Open,0.0,0.0,1.03593,YES,YES,101.25,-25.59,117.34,Cubic,230.53,4.847,0.0
GENSAL,0.0,173.3,173.3,110421,WAT (Water),METALINE FALLS 5,1,Open,0.0,0.0,1.047,NO,YES,79.19,-8.49,66.55,Cubic,173.3,0.0,
GENSAL,0.0,184.58,133.0,203131,WAT (Water),CAMINO 6,1,Open,0.0,0.0,1.03684,NO,YES,62.15,-6.52,51.07,Cubic,133.0,0.0,
GENSAL,0.0,233.04,173.3,110411,WAT (Water),METALINE FALLS 4,1,Open,0.0,0.0,1.047,NO,YES,77.02,-8.49,66.55,Cubic,173.3,0.0,
GENROU,0.0,32.17,26.95,408061,NG (Natural Gas),TUCSON 49 2,4,Open,0.0,0.0,1.01381,YES,YES,5.99,-2.99,13.72,Cubic,26.95,3.905,0.0
GENROU,0.0,26.95,26.95,408061,NG (Natural Gas),TUCSON 49 2,2,Open,0.0,0.0,1.01381,YES,YES,6.1,-2.99,13.72,Cubic,26.95,3.905,0.0
GENSAL,0.0,72.34,52.4,110371,WAT (Water),CONCRETE 2 1,3,Open,0.0,0.0,1.02116,NO,YES,6.25,-2.57,20.12,Cubic,52.4,0.0,
GENROU,0.0,190.68,183.53,408001,NG (Natural Gas),PHOENIX 73 7,1,Open,0.0,0.0,1.02704,YES,YES,68.92,-20.37,93.42,Cubic,183.53,4.594,0.0
GENROU,0.0,209.51,183.53,407991,NG (Natural Gas),PHOENIX 73 6,1,Open,0.0,0.0,1.02704,YES,YES,70.88,-20.37,93.42,Cubic,183.53,4.63,0.0
,0.0,55.92,55.0,203041,SUN (Solar),MIDDLETOWN 1 1,2,Open,0.0,0.0,1.04,NO,YES,24.43,0.0,0.0,Cubic,55.0,0.0,
,0.0,31.44,28.33,407931,SUN (Solar),TONOPAH 3 1,6,Open,0.0,0.0,1.0192,NO,YES,10.07,0.0,0.0,Cubic,28.33,0.0,
,0.0,61.66,55.0,203041,SUN (Solar),MIDDLETOWN 1 1,1,Open,0.0,0.0,1.04,NO,YES,11.02,0.0,0.0,Cubic,55.0,0.0,
,0.0,31.88,28.33,407931,SUN (Solar),TONOPAH 3 1,3,Open,0.0,0.0,1.0192,NO,YES,3.26,0.0,0.0,Cubic,28.33,0.0,
,0.0,76.9,52.0,233961,SUN (Solar),JEAN 1 2,1,Open,0.0,0.0,1.03727,NO,YES,18.72,0.0,0.0,Cubic,52.0,0.0,
GENSAL,0.0,59.51,54.3,407751,WAT (Water),PHOENIX 72 1,2,Open,0.0,0.0,1.0192,NO,YES,8.46,-2.66,20.85,Cubic,54.3,0.0,
,0.0,8.68,7.5,233901,SUN (Solar),STOCKTON 15 2,1,Open,0.0,0.0,1.0192,NO,YES,2.38,0.0,0.0,Cubic,7.5,0.0,
,0.0,72.65,54.0,233891,SUN (Solar),STOCKTON 15 1,1,Open,0.0,0.0,1.0192,NO,YES,23.12,0.0,0.0,Cubic,54.0,0.0,
,0.0,14.85,14.85,110351,SUN (Solar),LONGVIEW 4 1,4,Open,0.0,0.0,1.04,NO,YES,6.91,0.0,0.0,Cubic,14.85,0.0,
GENROU,22.41,844.8,729.9,108591,BIT (Bituminous Coal),CENTRALIA 2 4,1,Open,0.0,0.0,1.04692,YES,YES,357.25,-89.05,340.13,Cubic,729.9,2.688,8.336509915
GENSAL,0.0,27.95,27.95,107291,WAT (Water),SULTAN 2 2,1,Open,0.0,0.0,1.01332,NO,YES,6.03,-1.37,10.73,Cubic,27.95,0.0,
GENROU,22.43,52.34,42.77,407731,BIT (Bituminous Coal),COCHISE 9,1,Open,0.0,0.0,1.02,NO,YES,7.16,-5.22,19.93,Cubic,42.78,2.69,8.336509915
GENROU,20.52,49.84,42.77,407711,BIT (Bituminous Coal),COCHISE 7,1,Open,0.0,0.0,1.02,YES,YES,5.41,-5.22,19.93,Cubic,42.78,2.461,8.336509915
,0.0,16.37,14.85,110351,SUN (Solar),LONGVIEW 4 1,3,Open,0.0,0.0,1.04,NO,YES,5.54,0.0,0.0,Cubic,14.85,0.0,
GENROU,0.0,267.07,236.0,407571,NG (Natural Gas),MOHAVE VALLEY 2 7,1,Open,0.0,0.0,1.04468,YES,YES,70.38,-26.2,120.12,Cubic,236.0,4.521,0.0
,0.0,16.89,15.0,407501,SUN (Solar),BAGDAD 2 2,1,Open,0.0,0.0,0.98949,NO,YES,6.18,0.0,0.0,Cubic,15.0,0.0,
GENSAL,0.0,13.29,10.0,108531,WAT (Water),BURBANK 2 10,1,Open,0.0,0.0,1.042,NO,YES,3.43,-0.49,3.84,Cubic,10.0,0.0,
GENROU,0.0,78.43,57.9,407411,NG (Natural Gas),TEMPE 9 5,1,Open,0.0,0.0,1.043,YES,YES,28.1,-6.43,29.47,Cubic,57.9,4.606,0.0
GENROU,0.0,181.78,146.0,407391,NG (Natural Gas),TEMPE 9 3,1,Open,0.0,0.0,1.043,YES,YES,37.34,-16.21,74.31,Cubic,146.0,4.573,0.0
GENROU,0.0,802.26,702.0,233781,NG (Natural Gas),MOSS LANDING 5,1,Open,0.0,0.0,1.02312,YES,YES,294.16,-77.92,357.32,Cubic,702.0,4.309,0.0
GENSAL,0.0,61.29,50.96,407341,WAT (Water),CHLORIDE 1 6,1,Open,0.0,0.0,1.02753,NO,YES,13.71,-2.5,19.57,Cubic,50.96,0.0,
GENROU,20.58,35.19,26.1,407281,BIT (Bituminous Coal),DOUGLAS 2 2,1,Open,0.0,0.0,1.031,YES,YES,7.8,-3.18,12.16,Cubic,26.1,2.469,8.336509915
GENROU,0.0,55.17,48.85,407231,NG (Natural Gas),YUMA 6 2,5,Open,0.0,0.0,1.0192,YES,YES,12.92,-5.42,24.86,Cubic,48.85,4.317,0.0
GENSAL,0.0,27.57,26.1,233701,WAT (Water),PIONEER 2 1,3,Open,0.0,0.0,1.04,NO,YES,4.79,-1.28,10.02,Cubic,26.1,0.0,
GENROU,0.0,56.85,48.12,407231,NG (Natural Gas),YUMA 6 2,3,Open,0.0,0.0,1.0192,YES,YES,7.43,-5.34,24.49,Cubic,48.12,4.317,0.0
GENSAL,0.0,29.34,26.1,233701,WAT (Water),PIONEER 2 1,2,Open,0.0,0.0,1.04,NO,YES,6.83,-1.28,10.02,Cubic,26.1,0.0,
GENROU,0.0,65.86,48.12,407231,NG (Natural Gas),YUMA 6 2,1,Open,0.0,0.0,1.0192,YES,YES,16.4,-5.34,24.49,Cubic,48.12,4.317,0.0
GENSAL,0.0,16.57,13.6,233701,WAT (Water),PIONEER 2 1,1,Open,0.0,0.0,1.04,NO,YES,6.72,-0.67,5.22,Cubic,13.6,0.0,
GENSAL,0.0,14.76,10.0,407191,WAT (Water),PEORIA 8 1,4,Open,0.0,0.0,1.0192,NO,YES,4.07,-0.49,3.84,Cubic,10.0,0.0,
GENSAL,0.0,15.0,10.0,407191,WAT (Water),PEORIA 8 1,3,Open,0.0,0.0,1.0192,NO,YES,1.11,-0.49,3.84,Cubic,10.0,0.0,
,0.0,12.74,10.0,233671,SUN (Solar),TRANQUILLITY 3,1,Open,0.0,0.0,1.04144,NO,YES,4.74,0.0,0.0,Cubic,10.0,0.0,
,0.0,20.0,20.0,233661,SUN (Solar),TRANQUILLITY 2,1,Open,0.0,0.0,1.0192,NO,YES,5.84,0.0,0.0,Cubic,20.0,0.0,
